Frame,ts,capsfilter0,queue0,vaapipostproc0,capsfilter1,vaapiencodeh264-0,queue1,pay0,rtpsession0,tee0,funnel0,tee1
1319,46694096603,0.096379,0.33205,2.134231,0.338559,4.925415,1.229713,1.79553,1.265981,0.354533,,
1320,46726245480,0.104091,0.330978,3.28618,0.2399,5.316979,1.283174,1.697046,0.827791,0.425444,,
1321,46761083337,0.25878,0.716062,3.170785,0.232424,5.238641,1.239091,1.98905,0.532042,0.352233,,
1322,46795330089,0.255928,0.669273,2.390847,0.250189,5.574989,1.239214,1.854104,0.563133,0.268339,,
1323,46828547045,0.269378,0.717214,2.345822,0.244203,5.148497,0.637097,0.542598,0.586189,0.283269,,
1324,46859373979,0.337529,0.738969,2.40406,0.305981,5.06514,0.648038,0.636268,0.199983,0.074376,,
1325,46893588060,0.370343,0.604583,2.196532,0.33084,5.252903,0.610372,0.550859,0.222055,0.125298,,
1326,46927102026,0.133226,0.325495,3.210938,0.237592,4.843278,0.559638,0.462996,0.152817,0.126526,,
1327,46960599856,0.157667,0.708481,2.406456,0.287845,5.213054,0.56822,0.524661,0.194324,0.112839,,
1328,46994455533,0.147376,0.315918,2.240656,0.350937,8.783571,0.467483,0.642413,0.199051,0.121391,,
1329,47031363666,0.165458,0.576366,2.399675,0.245883,8.865737,0.526978,0.720009,0.200567,0.165431,,
1330,47065623216,0.176896,0.310868,2.299299,0.240204,9.435606,0.361258,0.645762,0.215859,0.074518,,
1331,47099486945,0.159368,0.332428,3.146264,0.244055,8.738383,0.455033,0.74143,0.296335,0.078692,,
1332,47133540748,0.145441,0.539541,2.405706,0.237298,9.812996,0.547147,0.701586,0.226735,0.114552,,
1333,47167831366,0.325614,0.625388,2.519207,0.293388,12.635355,0.590095,1.154354,0.211761,0.075893,,
1334,47205625488,0.192921,0.328006,2.149132,0.284765,15.905978,0.776218,1.347472,0.336864,0.076781,,
1335,47242144260,0.104714,0.719263,5.341611,0.804097,8.192149,0.648166,1.023921,0.312117,0.120929,,
1336,47271761814,0.153612,0.632848,5.524675,0.755194,8.093469,0.678847,0.94121,0.269086,0.118093,,
1337,47305470764,0.144494,0.539318,5.525621,0.805756,6.674423,0.688054,1.47701,0.271348,0.115239,,
1338,47338404294,0.143889,0.3903,5.273463,0.749632,5.68073,0.637225,0.425714,0.372543,0.131449,,
1339,47369411409,0.152841,0.541453,5.317022,0.758503,7.558035,0.63404,0.448126,0.174717,0.11696,,
1340,47405308811,0.148208,0.401614,5.283043,0.74084,6.02041,0.62895,0.446408,0.231254,0.075944,,
1341,47437344462,0.144104,0.379816,5.232697,0.799454,9.049816,0.55245,0.67269,0.191276,0.118001,,
1342,47474731952,0.151767,0.491459,7.319267,0.758179,7.313825,0.598125,0.565525,0.200626,0.074385,,
1343,47508352859,0.191184,0.263695,5.137545,0.732085,13.541758,0.640183,0.562682,0.176926,0.073816,,
1344,47545984714,,,,,,,,0.17222,0.070707,,
1345,47546525440,,,,,,,,0.114508,0.081768,,
1346,47547495019,0.142541,0.582119,5.284897,0.694822,6.859415,0.728046,0.448678,0.178533,0.096185,,
1347,47574067193,0.101526,0.298054,5.142334,0.731263,7.822494,0.504014,0.582487,0.21884,0.120382,,
1348,47607771699,0.133181,0.29591,5.03404,0.783797,8.700336,0.765651,0.597135,0.189377,0.123547,,
1349,47642584256,0.100748,0.519823,5.397823,0.728925,6.552585,1.879549,0.867458,0.182475,0.114328,,
1350,47676616170,0.148147,0.363537,5.175848,0.746026,7.041588,1.996253,0.84327,0.45616,0.298068,,
1351,47710616956,0.151883,0.341498,5.979312,0.708592,7.744869,1.593299,1.126155,0.475375,0.300967,,
1352,47745926047,0.147668,0.317195,5.403888,0.801026,6.722927,1.823609,0.835081,0.695016,0.267638,,
1353,47777939708,0.140308,0.323557,5.319912,0.795324,7.439096,0.449331,0.959377,0.480227,0.286102,,
1354,47811076672,0.191046,0.25288,5.215644,0.748602,5.341051,1.497702,0.984485,0.480376,0.296877,,
1355,47843662438,0.15604,0.301431,5.252003,0.83414,5.653984,1.36424,1.369999,0.470724,0.268737,,
1356,47878298987,0.151153,0.353627,5.286115,0.787745,5.347903,1.598217,1.049907,0.514158,0.431213,,
1357,47911540275,0.151915,0.288077,5.255977,0.762972,5.421318,1.431833,1.176243,0.477593,0.282295,,
1358,47945456036,0.14673,0.328851,5.315785,0.740123,5.400991,1.513385,1.015753,0.642438,0.321076,,
1359,47978970946,0.129018,0.284813,5.187288,0.751506,5.528987,1.40309,1.012804,0.473687,0.296583,,
1360,48012443157,0.144063,0.526119,5.37589,0.726408,5.308566,1.54239,1.005244,0.429572,0.265497,,
1361,48046677006,0.144939,0.267329,5.202599,0.937126,5.344638,1.44688,1.014872,0.444432,0.284577,,
1362,48080164944,0.146847,0.330412,5.042701,0.818924,5.233207,1.403989,1.058041,0.453409,0.279901,,
1363,48113637170,0.141813,0.383257,5.113911,0.769138,5.377568,1.567301,1.006651,0.488207,0.282811,,
1364,48147708343,0.156351,0.331376,5.194852,0.830633,5.244957,1.551769,1.055255,0.458208,0.283585,,
1365,48181840276,0.162737,0.385411,5.37346,0.713764,5.304461,1.562557,0.952115,0.646947,0.447813,,
1366,48215374086,0.145635,0.317811,5.279871,0.756531,5.380694,1.385852,1.029367,0.453176,0.31341,,
1367,48249331538,0.151291,0.343461,5.17547,0.935583,5.309759,1.431693,0.964222,0.756647,0.314634,,
1368,48282731282,0.144463,0.356789,5.036758,0.779927,5.355639,1.456719,0.978097,0.461931,0.268902,,
1369,48316347365,0.101117,0.336561,5.241581,0.774208,5.419225,1.487782,1.036263,0.456667,0.289383,,
1370,48350473576,0.148576,0.258726,5.190211,0.882928,5.290678,1.522369,0.947675,0.47915,0.298201,,
1371,48383957992,0.144743,0.30661,5.117831,0.845339,5.236186,1.366376,1.026187,0.451882,0.281778,,
1372,48417541764,0.148635,0.382641,5.363099,0.727882,5.293326,1.52548,0.999955,0.457173,0.248568,,
1373,48451758389,0.14445,0.332057,6.756406,0.708972,5.346326,1.534432,0.992097,0.456247,0.29694,,
1374,48486876597,0.103592,0.376774,5.258849,0.753707,5.19537,1.68886,1.012592,0.448419,0.285781,,
1375,48519307679,0.093755,0.351478,5.188786,0.768321,7.184013,2.021306,1.397918,0.465261,0.295615,,
1376,48555767380,,,,,,,,0.588614,0.288315,,
1377,48559063992,,,,,,,,0.272205,0.326183,,
1378,48564696335,0.251218,0.793387,7.914251,0.824352,7.915799,1.762945,0.390385,0.472148,2.838713,,
1379,48591772325,0.362622,0.844261,5.228708,0.739126,5.45766,0.64087,0.258962,0.175806,0.074908,,
1380,48619248669,0.338591,1.66653,2.290789,0.253264,4.082815,0.519544,0.280873,0.168796,0.121788,,
1381,48649656121,0.349904,0.654314,2.37138,0.243347,3.990352,0.520302,0.200385,0.853276,0.168188,,
1382,48681505763,0.182517,0.350182,2.379326,0.245832,4.065341,0.473424,0.196472,0.112709,0.069914,,
1383,48714869750,0.196442,1.042076,2.275567,0.234896,4.0703,0.540267,0.197186,0.151445,0.0705,,
1384,48749249459,0.202912,0.433357,3.129794,0.277225,3.879008,1.21414,0.906911,0.113046,0.069684,,
1385,48785145197,0.245283,0.461613,2.278823,0.248316,4.048389,1.222095,0.777909,0.526801,0.316692,,
1386,48818166573,0.195561,0.400704,2.220173,0.355561,4.095711,0.500768,0.186275,0.449514,0.279351,,
1387,48849961070,0.353501,0.670462,2.434116,0.296928,3.84453,0.470032,0.188434,0.112109,0.071186,,
1388,48884176910,0.362836,0.830531,2.468879,0.240471,3.951248,0.470007,0.182764,0.113128,0.068926,,
1389,48918166590,0.128476,0.340718,3.548854,0.24656,3.959023,0.471029,0.182182,0.110528,0.070558,,
1390,48952253333,0.14865,0.38256,2.169633,0.30318,3.983484,0.481092,0.181608,0.114087,0.126452,,
1391,48984758190,0.15297,0.288029,2.315151,0.305905,5.000196,0.423018,0.274271,0.111719,0.069382,,
1392,49019841533,0.158334,0.408431,2.415888,0.240364,4.682161,0.295595,0.989199,0.113024,0.213461,,
1393,49054055219,0.342066,0.654515,2.46336,0.252334,7.832164,0.323932,0.337617,0.274157,0.126811,,
1394,49090783323,0.364295,1.173686,2.358173,0.236296,3.985834,0.470461,0.2122,0.123842,0.121535,,
1395,49121159740,0.160834,0.361624,2.275819,1.165116,3.976565,0.517696,0.184534,0.114429,0.13129,,
1396,49154613341,0.142267,0.397729,2.366153,0.289875,3.962522,0.475479,0.181754,0.111998,0.069597,,
1397,49187531907,0.360694,0.71618,2.39506,0.338661,3.878195,0.469175,0.181508,0.111408,0.069681,,
1398,49221884731,0.33888,0.778382,2.51987,0.25023,3.808542,0.465239,0.179808,0.111666,0.069645,,
1399,49255703740,0.138716,0.76501,5.115488,0.737162,5.393336,0.63723,0.229927,0.111697,0.069513,,
1400,49294131232,0.332539,0.847582,5.044797,0.727646,5.355197,0.63386,0.289859,0.168079,0.118933,,
1401,49328249596,0.281894,0.820726,2.375002,0.247229,3.608177,0.470968,0.180405,0.115927,0.120809,,
1402,49356603911,0.344612,0.706553,2.413124,0.303567,3.408062,0.472074,0.179848,0.111579,0.070077,,
1403,49390429984,0.346413,0.836955,2.352529,0.242826,3.861756,0.470506,0.182421,0.159109,0.071238,,
1404,49424579971,0.368157,0.653157,2.394565,0.281378,3.849494,0.50744,0.18191,0.111,0.070022,,
1405,49458269179,0.368188,0.517989,2.480559,0.248834,3.973925,0.470086,0.180771,0.110537,0.068969,,
1406,49492069274,0.359047,0.575056,2.354761,0.35765,3.93168,0.469003,0.18075,0.110973,0.069046,,
1407,49525846931,0.331632,0.572315,2.285396,1.438362,6.511341,0.423058,0.494918,0.111804,0.091695,,
1408,49563510034,,,,,,,,0.18183,0.070766,,
1409,49571753713,,,,,,,,0.190173,0.180976,,
1410,49572935241,0.377428,0.573262,2.228653,0.293337,4.039741,0.517316,0.215047,0.179655,0.21842,,
1411,49593433464,0.381128,0.754984,2.401748,0.247815,4.014312,0.470254,0.204384,0.11603,0.06987,,0.139843
1412,49627464010,0.271664,1.040074,2.300116,0.238977,4.011975,0.470049,0.23437,0.113953,0.069856,,
1413,49661182673,0.338059,0.547226,3.287796,0.285647,3.879131,0.46947,0.251579,0.11328,0.068403,,
1414,49695513328,0.176355,0.386921,2.634188,0.242762,4.049587,0.477637,0.188444,0.189452,0.071885,,
1415,49728272178,0.221005,0.386422,2.229729,0.393474,4.050053,2.621356,0.983173,0.111672,0.06944,0.16296,
1416,49765531780,0.148003,0.280943,2.292386,0.247846,4.083099,1.211411,0.792377,0.634952,0.29846,,
1417,49797473346,0.152937,0.281696,2.129908,0.24025,3.979751,1.246684,0.875606,0.595399,0.28445,,
1418,49831312876,0.145024,0.289084,3.078468,0.293664,3.825876,1.259462,1.093066,0.412511,0.271406,,
1419,49865793622,0.103112,0.329381,2.133696,0.250034,4.098745,1.708444,1.026102,0.43148,0.292451,,
1420,49899353482,0.150197,0.28064,2.325733,0.291524,3.963923,0.506646,0.18554,0.496994,0.303698,,
1421,49930511139,0.145872,0.328736,2.234705,0.231672,3.930385,0.48209,0.183265,0.111687,0.069449,,
1422,49964128335,0.095847,0.321776,2.204752,0.345552,5.053616,1.70117,1.20188,0.111102,0.070809,,
1423,50001827612,0.154875,0.334097,2.955439,0.244371,3.812852,1.237383,0.942461,0.453016,0.297729,,
1424,50034306248,0.149303,0.374202,2.163124,0.238675,4.782401,1.201754,0.841911,0.458193,0.264441,,
1425,50068168193,0.15244,0.282267,2.310287,0.291119,4.230143,0.995589,0.734224,0.420526,0.26806,,
1426,50101406621,0.192521,0.410821,2.320481,0.243381,4.038258,1.374069,0.715193,0.454896,0.507911,,
1427,50135196219,0.35019,0.781136,2.407058,0.303504,3.901376,1.316334,3.162892,0.416261,0.28023,,
1428,50172545469,0.35255,0.559783,2.273391,0.24772,3.934175,1.305204,0.741878,0.899519,0.298965,,
1429,50203042067,0.196738,0.630672,3.202426,0.289154,4.439184,1.579704,0.976292,0.419736,0.282443,,
1430,50238604374,0.22657,0.739542,2.358556,0.235887,3.822063,1.551556,1.007153,0.480029,0.28144,,
1431,50270996785,0.345831,0.712385,2.400206,0.340371,3.845781,0.50387,0.181367,0.463692,0.265015,,
1432,50302701261,0.355321,0.884853,2.355447,0.252072,3.853519,0.469031,0.181146,0.112386,0.069173,,
1433,50336489564,0.348892,0.67342,2.356476,0.287828,3.816817,0.471615,0.182987,0.111128,0.069774,,
1434,50370057891,0.274444,0.453274,3.120891,0.238788,3.95496,0.467211,0.182884,0.111608,0.070184,,
1435,50404331673,0.129338,0.299964,2.223173,0.298846,3.934733,0.481858,0.18349,0.111452,0.069497,,
1436,50436977729,0.376133,0.554098,2.347536,0.245722,3.864379,0.468532,0.18213,0.184056,0.071657,,
1437,50471318017,0.376254,2.277585,7.450365,0.755532,5.518073,0.636342,0.238651,0.152887,0.071119,,
1438,50514439838,0.388939,1.169251,5.17285,0.694019,5.340801,1.691722,0.998056,0.164566,0.116777,,
1439,50546815667,0.319373,0.982287,5.281997,0.72461,7.941916,0.895546,1.789844,0.454698,0.255819,,
1440,50583007727,,,,,,,,0.469985,0.25363,,
1441,50585572764,,,,,,,,0.289143,0.34346,,
1442,50588304991,0.244373,0.79476,5.055298,0.812053,5.508514,1.477211,1.186004,0.453262,0.315006,,
1443,50614167926,0.232242,0.775917,5.068316,0.708386,5.409562,1.520337,2.494981,0.702905,0.306875,,
1444,50650627778,0.222034,0.721223,4.990676,0.776802,5.504535,1.476872,1.020091,2.145296,0.435107,,
1445,50681164397,0.146329,0.321242,5.591317,0.681291,5.374271,1.43806,1.069972,0.533503,0.313355,,
1446,50714770126,2.399737,0.874278,6.994681,0.256063,4.607626,1.859164,1.21418,0.479003,0.289234,,
1447,50753892599,0.105135,0.326757,2.214605,0.292478,4.12862,1.233062,0.855013,0.481154,0.28334,,
1448,50776920692,0.195,0.339555,2.156445,0.240151,4.156688,1.593433,0.938246,0.441572,0.347486,,
1449,50811035746,0.105189,0.330977,2.331459,0.243477,5.099449,1.76013,0.759923,0.441195,0.28329,,
1450,50845900234,0.154923,0.282948,2.269492,0.251172,4.740768,1.778788,0.707295,0.466165,0.287328,,
1451,50879196260,0.14635,0.276921,2.263477,0.388693,4.849232,1.734196,0.713127,0.438349,0.286544,,
1452,50913176901,0.193301,0.380836,3.119218,0.298027,4.770358,1.662583,0.719315,0.483076,0.323519,,
1453,50947774515,0.144114,0.282864,2.156034,0.295551,5.916263,1.859771,0.78502,0.435603,0.426627,,
1454,50981786059,0.148393,0.334305,2.210639,0.245003,4.935379,1.794439,0.849714,0.475218,0.25864,,
1455,51014586399,0.147945,0.322947,2.134587,0.240836,4.811321,1.737128,0.714634,0.440624,0.285807,,
1456,51047913240,0.145873,0.33496,2.194555,0.250208,4.912387,1.770363,0.757771,0.449567,0.265913,,
1457,51081938912,0.202779,0.283251,2.329929,0.289988,5.085783,0.690323,0.550367,0.420071,0.263848,,
1458,51114372195,0.154728,0.33365,2.237929,0.326206,4.989283,0.571964,0.271101,0.166131,0.073308,,
1459,51147539325,0.152178,0.28579,2.232906,0.239391,5.212029,0.735719,0.535458,0.145314,0.072938,,
1460,51181886907,0.153964,0.374168,2.177784,0.394452,4.856189,0.45275,0.3669,0.116919,0.135042,,
1461,51214941202,0.158863,0.278869,2.252635,0.245442,4.784964,0.324157,0.267864,0.11393,0.071192,,
1462,51248305493,0.149072,0.459731,2.246469,0.243462,4.788484,0.32308,0.274751,0.113612,0.109043,,
1463,51282190007,0.147492,0.291882,3.093683,0.292536,4.63835,0.379872,0.437885,0.113697,0.069945,,
1464,51317020231,0.140134,0.287266,2.144705,0.290664,5.18978,0.654479,0.452261,0.339703,0.085397,,
1465,51350514951,0.157387,0.325868,2.192225,0.244749,4.974546,0.735164,0.45423,0.155862,0.135206,,
1466,51384156801,0.192665,0.343817,2.279758,0.242192,5.263408,0.91239,0.3625,0.152592,0.073014,,
1467,51418445106,0.179516,0.34778,2.36412,0.325497,4.745523,0.382581,0.265276,0.161077,0.073543,,
1468,51451159414,0.180493,0.29717,3.142568,0.290535,4.57873,0.33148,0.297689,0.112557,0.069716,,
1469,51485555348,0.144868,0.365027,3.30791,0.29732,4.950439,0.502065,0.358236,0.207165,0.075082,,
1470,51520061150,0.181637,0.614629,2.406177,0.253549,6.077009,0.510154,0.366367,0.167536,0.071858,,
1471,51554352744,0.330347,0.509039,2.29885,0.300214,12.267941,0.482008,0.509939,0.1595,0.072106,,
1472,51594530838,,,,,,,,0.124661,0.122892,,
1473,51598096988,,,,,,,,0.127613,0.187204,,
1474,51599075717,0.176155,0.360105,2.345122,0.340947,5.98709,1.183891,0.475222,0.170425,0.092417,,
1475,51622362865,0.240059,0.587408,2.212456,0.251472,5.243177,0.335973,0.422665,0.16964,0.072687,,
1476,51654559340,0.24369,0.443411,3.194931,0.30036,5.357731,0.676545,0.388298,0.16466,0.070847,,
1477,51689662121,0.201602,0.400896,2.278769,0.239748,4.904234,0.50951,0.386391,0.175381,0.096576,,
1478,51721789570,0.345202,0.784315,2.399101,0.251857,4.518229,0.231565,0.203062,0.203123,0.108726,,
1479,51755440564,0.358699,0.870919,2.337805,0.247224,4.27182,0.227571,0.194203,0.113766,0.138332,,
1480,51789034097,0.363789,0.586188,2.439344,0.236397,3.90791,0.472585,0.191344,0.229998,0.073767,,
1481,51822391119,0.161465,0.714345,3.188074,0.306882,3.833933,0.4736,0.228451,0.112556,0.068877,,
1482,51856946741,0.154572,0.435123,2.232469,0.296691,4.710621,0.471834,0.187892,0.20492,0.179656,,
1483,51890077437,0.128554,0.365463,2.368469,0.245697,4.079194,0.476364,0.183192,0.112728,0.069051,,
1484,51923205380,1.476246,0.313356,30.388673,0.743003,,,,0.111827,0.069326,,
1485,51984695481,0.082114,1.805749,13.210047,0.683698,7.191049,11.866548,0.360601,0.116453,0.11629,,
1486,52006573461,0.149511,1.218883,5.687107,0.785953,6.608986,1.375249,0.371139,0.122983,0.127695,,
