Frame,ts,rtpsession0,rtpstorage0,rtpssrcdemux0,rtpjitterbuffer0,typefind,rtpptdemux0,rtph265depay0,h265parse0,capsfilter0,nvv4l2decoder0,queue,Stream-muxer,nvtiler,onscreendisplay
13276,19149399886,,,,,,,,,,9.118435,1.538844,,,
13277,19149841133,,,,,,,,,,,0.209408,0.231839,9.44541,2.449688
13278,19161122602,0.15792,0.165375,0.086912,0.095679,,,,,,,6.900522,,,
13279,19161617288,0.06736,0.0792,0.10912,,0.116096,0.14672,,,,,,,,
13280,19162037319,0.066144,0.079136,0.067007,0.254719,0.116,0.139359,,,,,,,,
13281,19162408102,0.068288,0.076608,0.044287,0.374047,,,,,,,,,,
13282,19162517125,0.024448,0.029856,0.024672,,0.048224,0.038752,,,,,,,,
13283,19162668357,0.025568,0.058816,0.025375,0.215968,0.060351,0.054752,,,,,,,,
13284,19162824804,0.023712,0.029856,0.024832,0.310303,0.036928,0.0376,,,,,,,,
13285,19163089955,,,,0.318368,0.036256,0.040223,,,,,,,,
13286,19163255939,0.08064,0.095199,0.072576,0.366815,0.03488,0.039488,,,,,,,,
13287,19164042112,0.070111,0.075968,0.061216,0.112928,0.10672,0.112703,,,,,,,,
13288,19164425023,0.070335,0.08016,0.108896,0.245727,0.139711,0.105728,,,,,,,,
13289,19164800254,0.066304,0.077216,0.065248,0.370271,,,,,,,,,,
13290,19165087709,0.064799,0.102208,0.125216,,0.13376,0.157087,,,,,,,,
13291,19165548412,0.073152,0.092736,0.062879,0.827069,,,,,,,,,,
13292,19165824059,0.061632,0.09008,0.111423,,0.113663,0.131488,,,,,,,9.079204,
13293,19166258841,0.065472,0.109375,0.065696,1.014396,0.127456,0.098336,,,,,,,,
13294,19166594456,0.061984,0.057087,0.024096,1.029789,,0.039872,,,,,,,,
13295,19166722744,0.023744,0.038688,0.025696,,0.041792,,,,,,,,,
13296,19166815320,0.024448,0.032064,0.042751,0.854558,0.056127,0.065984,,,,,,,,
13297,19166984343,0.0232,0.029792,0.02528,0.651198,,,,,,,,,,
13298,19167069751,0.022688,0.032224,0.02368,,0.048384,0.037344,,,,,,,,
13299,19167213590,0.024416,0.032895,0.034016,0.595038,0.049248,0.038944,,,,,,,,
13300,19167434774,,,,0.634686,0.0496,0.041376,,,,,,,,
13301,19167772085,,,,0.771838,0.108959,0.107776,,,,,,,,2.299225
13302,19168281779,,,,1.131933,0.121152,0.140223,,,,,,,,
13303,19168785842,,,,1.553627,0.107167,0.109728,,,,,,,,
13304,19169309328,0.129151,0.151616,0.089632,1.897498,0.11568,0.146496,,,,,,,,
13305,19172506534,0.07296,0.081216,0.076831,0.085247,0.172095,0.160832,,,,,,,,
13306,19172978692,0.073952,0.086751,0.067296,0.354015,,0.11184,,,,,,,,
13307,19173298595,0.07184,0.126207,0.077152,0.528639,0.168159,,,,,,,,,
13308,19173689570,0.068928,0.129567,0.125728,,0.136384,0.114943,,,,,,,,
13309,19174012865,0.026912,0.034528,0.024064,0.595006,0.048576,0.037344,,,,,,,,
13310,19174148065,0.02352,0.029632,0.023872,0.357471,,,,,,,,,,
13311,19174256960,0.022848,0.028127,0.022048,,0.050336,0.055487,,,,,,,,
13312,19174363296,0.022496,0.027264,0.021952,0.351039,,0.039072,,,,,,,,
13313,19174487904,0.023872,0.037152,0.036928,0.419198,0.038816,,,,,,,,,
13314,19174633343,0.02528,0.046848,0.038944,0.485631,0.040512,0.042208,,,,,,,,
13315,19174846399,,,,0.553438,0.040352,0.041408,,,,,,,,
13316,19175013726,,,,0.567358,0.037152,0.037888,,,,,,,,
13317,19175185054,,,,0.593246,0.04496,0.037312,,,,,,,,
13318,19175351933,0.077024,0.055232,0.03056,0.036288,0.037056,0.03728,0.061216,2.111097,0.105824,,,,,
13319,19183234436,0.025983,0.05248,0.028736,,0.045184,0.049215,,,,,,,,
13320,19183395812,0.024384,0.054848,0.05488,0.08848,0.103295,0.0424,,,,,,,,
13321,19183896802,,,,0.346175,0.064896,0.053951,0.043168,0.213567,0.035264,14.932337,1.410908,0.196895,,
13322,19194889216,0.144192,,,,,,,,,10.635519,0.14752,,,
13323,19195194623,0.118688,0.190143,0.092096,,,,,,,,0.186495,0.248864,,
13324,19195663806,0.084479,0.113568,0.075423,0.377087,0.189119,0.220671,,,,,,,,
13325,19196290364,,0.137088,0.085856,0.888958,0.0664,0.051519,,,,,,,,
13326,19196929370,0.083648,0.103103,0.076064,0.591038,0.050783,0.047968,0.084,0.194336,0.034655,7.310442,0.163711,0.167744,11.227709,
13327,19207516633,0.089344,0.167711,0.07888,0.110304,0.119168,0.190591,,,,,,,,
13328,19208047703,0.077408,0.095584,0.070688,0.399582,0.128832,0.181632,,,,,3.876147,,,2.567832
13329,19209254931,,,,1.001628,0.201695,0.134912,0.110912,0.343967,0.0328,7.965511,0.149888,0.167871,11.445661,2.318456
13330,19233693351,0.173952,0.180255,0.112736,0.093952,,,,,,,5.00136,,10.464416,2.47596
13331,19243557352,0.123776,0.103808,,,,0.223871,,,,,,,,
13332,19243743303,0.230624,,0.171071,,0.185951,,,,,,,,,
13333,19244083654,0.080864,0.097344,0.280351,0.396895,,,,,,,,,,
13334,19244299622,,,0.07664,0.320031,0.122079,0.122432,,,,,,,,
13335,19244658692,,,,,0.038463,0.04256,0.04144,0.17344,0.046752,8.8145,0.325311,0.268287,,
13336,19257410589,0.154176,0.177151,0.101888,0.100383,0.137823,0.150432,,,,,0.179328,,,
13337,19258870296,0.033984,0.037248,0.028896,0.028064,0.066111,0.049024,,,,,,,,
13338,19260754066,0.093375,0.104224,0.087456,0.075648,,0.119135,,,,,,,,
13339,19261160593,0.07872,0.155264,0.079967,,0.124288,,,,,,,,,
13340,19261442128,0.073088,0.098752,0.102463,0.17344,0.159296,0.170015,,,,,,,,
13341,19261909550,0.070176,0.078399,0.067424,0.422463,,,,,,,,,,
13342,19262132846,0.035936,0.02768,0.02416,,0.054336,0.054912,,,,,,,,
13343,19262279277,0.02608,0.033312,0.026592,0.310111,0.036864,0.042208,,,,,,,,
13344,19262415021,0.025312,0.02976,0.03648,0.300191,,0.035296,,,,,,,,
13345,19262530253,0.024224,0.028799,0.023072,,0.03776,,,,,,,,,
13346,19262621964,0.022816,0.033952,0.025408,0.316095,0.042688,0.066816,,,,,,,,
13347,19262767820,0.023968,0.027424,0.022976,0.375167,,,,,,,,,,
13348,19262868971,0.023072,0.028191,0.034976,,0.040096,0.042303,,,,,,,,
13349,19263015627,0.023488,0.031072,0.024288,0.447263,0.035584,0.037696,,,,,,,,
13350,19263155243,0.028864,0.028832,0.023455,0.499358,,0.04416,,,,,,,,
13351,19263267722,0.022432,0.042528,0.024672,,0.041056,,,,,,,,,
13352,19263361610,0.024448,0.029312,0.026656,0.570814,,0.06208,,,,,,,,
13353,19263576137,0.037472,0.086975,0.028736,0.780446,0.145727,0.046528,,,,,,,,
13354,19263802473,0.027296,0.058048,0.026303,,0.05584,,,,,,,,,
13355,19263898504,0.023776,0.033056,0.025632,0.858589,0.101152,0.052032,,,,,,,,
13356,19264184231,0.063968,0.073503,0.059232,1.136061,0.110367,0.105888,,,,,,,,
13357,19264677862,0.074559,0.155776,0.078848,1.542907,0.111264,0.1144,,,,,,,,
13358,19265314820,0.075936,0.089184,0.06944,1.932986,,0.149919,,,,,,,,
13359,19265638019,0.069888,0.109088,0.082687,2.319449,0.138304,,,,,,,,,
13360,19266077313,0.073792,0.182975,0.103392,,0.11488,0.152991,,,,,,,,
13361,19266298785,0.025632,0.030624,0.034464,2.459257,0.051839,0.037792,,,,,,,,
13362,19266435520,0.023392,0.02704,0.022464,2.525464,,,,,,,,,,
13363,19266521344,0.0232,0.04064,0.024576,,0.051264,0.037728,,,,,,,,
13364,19266667360,0.024992,0.030784,0.032831,2.423897,0.040864,0.036767,,,,,,,12.303801,
13365,19266944543,,,,2.112025,0.041664,0.075808,,,,,,,,
13366,19267125534,,,,1.697274,0.057408,0.044,,,,,,,,
13367,19267320062,,,,1.52902,0.037439,0.042112,,,,,,,,
13368,19267513149,,,,1.239228,0.04064,0.063424,,,,,,,,
13369,19267686940,,,,1.299068,0.036864,0.040191,,,,,,,,
13370,19267853852,,,,1.357212,0.035264,0.038656,,,,,,,,
13371,19268015931,,,,1.399419,0.036448,0.037376,,,,,,,,
13372,19268360026,0.150271,0.158752,0.097983,1.541756,0.109696,0.101983,,,,,,,,2.291705
13373,19274341032,0.082976,0.085375,0.118816,0.08368,,0.160096,,,,,,,,
13374,19274763526,0.068959,0.100128,0.068832,,0.393598,,,,,,,,,
13375,19274984230,0.026912,0.033887,0.037248,0.439007,0.058816,0.060223,,,,,,,,
13376,19275155941,0.025248,0.030656,0.022848,1.557595,0.038656,0.047392,0.073408,1.070461,0.039296,,,,,
13377,19277148383,,,,1.901402,0.160895,0.188736,,,,,,,,
13378,19277702237,0.053408,0.060704,0.0328,2.40908,0.109888,0.114368,0.106975,0.420383,0.083616,,,,,
13379,19284288905,0.028736,0.031999,0.026336,0.06544,0.044064,0.051423,,,,,,,,
13380,19284445032,0.026976,0.035968,0.029152,0.097792,0.040704,0.06784,,,,,,,,
13381,19284691911,,,,0.143263,0.03744,0.041984,0.034304,0.622366,0.087296,14.326707,1.387835,0.18864,,
13382,19293326188,,,,,,,,,,14.903089,0.143199,,,
13383,19293623723,,,,,,,,,,13.549717,0.137952,0.159583,,
13384,19299357881,0.106784,0.078975,0.032416,0.032864,,,,,,,0.153248,0.181599,,
13385,19308451101,0.026432,0.030208,0.022784,0.110655,0.041504,0.05328,,,,,,,,
13386,19308711676,0.02896,0.033824,0.02592,0.025088,0.038432,0.067136,,,,,,,16.789644,
13387,19309323514,0.127487,0.170592,0.127071,0.083584,0.076448,0.078239,0.038592,0.571614,0.095872,,12.925976,,,2.513688
13388,19316008197,0.072096,0.080255,0.082496,,0.178368,0.175263,,,,,,,,
13389,19316399588,0.075583,0.089536,0.061344,0.357503,0.109695,0.104576,,,,,,,,
13390,19316811939,,,,0.308479,0.038112,0.042528,0.056896,0.156479,0.034528,8.931524,0.213951,0.209216,13.753525,
13391,19326446725,,,,,,,,,,9.137987,0.210784,0.201119,,2.449496
13392,19340629976,0.157216,0.155103,0.088512,0.105408,,,,,,,2.529304,,11.452828,
13393,19342059124,0.07328,0.184607,0.091904,,0.217183,0.246879,,,,,,,,
13394,19342483219,0.07888,0.098912,0.078847,0.425502,,0.111456,,,,,,,,
13395,19342751986,0.0584,0.047872,0.030528,,0.064,,,,,,,,,
13396,19342854801,0.024448,0.034336,0.052768,0.292735,0.046592,0.077504,,,,,,,,
13397,19343061297,0.025856,0.031968,0.024352,0.285983,,0.039872,,,,,,,,
13398,19343162256,0.024288,0.031551,0.0256,0.310207,0.039903,,,,,,,,,
13399,19343301648,0.02448,0.049472,0.1112,,0.115072,0.044096,,,,,,,,2.645048
13400,19343543503,0.030464,0.0392,0.02752,0.457854,0.054592,0.039264,,,,,,,,
13401,19343689199,0.024864,0.029056,0.023104,0.534751,,,,,,,,,,
13402,19343775215,0.025152,0.033599,0.046656,,0.067679,0.038784,,,,,,,,
13403,19343951310,0.025568,0.03008,0.024672,0.530046,0.04096,0.04048,,,,,,,,
13404,19344077390,0.024928,0.028128,0.02272,0.534206,,0.053344,,,,,,,,
13405,19344224141,0.025568,0.02688,0.043168,,0.043488,,,,,,,,,
13406,19344331565,0.024352,0.028928,0.039488,0.619262,0.058047,0.058208,,,,,,,,
13407,19344495084,0.024064,0.027264,0.022912,0.689822,,0.036928,,,,,,,,
13408,19344618060,0.02304,0.048544,0.041728,0.736094,0.037824,,,,,,,,,
13409,19344822731,0.04704,0.102847,0.10288,,0.112288,0.110655,,,,,,,,
13410,19345199050,0.070655,0.08144,0.13152,1.09894,0.116479,0.116416,,,,,,,,
13411,19345665417,0.073056,0.091328,0.074079,1.432764,,0.188287,,,,,,,,
13412,19346028360,0.074016,0.080639,0.106528,,0.134528,,,,,,,,,
13413,19346314695,0.07216,0.096543,0.076352,1.91161,0.134944,0.202175,,,,,,,,
13414,19346769861,0.072704,0.098047,0.06928,2.422201,,,,,,,,,,
13415,19346999556,0.025984,0.065503,0.041632,,0.044672,0.059359,,,,,,,,
13416,19347141092,0.024448,0.028576,0.035168,2.476216,0.054912,0.037376,,,,,,,,
13417,19347283428,0.025664,0.029696,0.024768,2.371096,,,,,,,,,,
13418,19347361795,0.023232,0.0368,0.027808,,0.075552,0.035904,,,,,,,,
13419,19347537219,0.038592,0.032512,0.026688,2.192825,0.038688,0.041088,,,,,,,,
13420,19347672162,0.024703,0.029056,0.023328,1.980058,,,,,,,,,,
13421,19347756322,0.023904,0.031904,0.051072,,0.07088,0.036768,,,,,,,,
13422,19347942210,0.025696,0.052287,0.036448,1.797019,0.055424,0.055743,,,,,,,,
13423,19348101729,0.025184,0.026816,0.021856,,,,,,,,,,,
13424,19348192993,0.024416,0.027616,0.036608,1.699483,0.066143,0.045024,,,,,,,,
13425,19348349920,0.024224,0.028512,0.023584,1.565403,0.040288,0.037792,,,,,,,,
13426,19348619743,,,,1.52102,0.045024,0.045887,,,,,,,,
13427,19348798271,,,,1.567771,0.096384,0.041344,,,,,,,,
13428,19349277757,,,,1.856218,0.146976,0.113343,,,,,,,,
13429,19349808156,,,,2.266681,0.119071,0.112,,,,,,,,
13430,19350326490,,,,2.641367,0.118912,0.121216,,,,,,,,
13431,19350836600,,,,3.024599,0.113216,0.116511,,,,,,,,
13432,19351304407,,,,3.362517,0.101856,0.105248,,,,,,,,
13433,19351776502,,,,3.656725,0.078815,0.110368,0.063392,1.134365,0.089951,,,,,
13434,19353688048,,,,5.437039,0.112319,0.127424,,,,,,,,
13435,19354176238,,,,5.819661,0.107584,0.107552,,,,,,,,
13436,19354657997,,,,6.174605,0.110751,0.109888,0.092352,0.370143,0.070144,14.817938,1.434235,0.258784,,
13437,19371760599,,,,,,,,,,16.459212,0.157503,,,
13438,19372154838,0.119519,0.136416,0.091776,0.100415,,,,,,,0.208255,0.185984,,
13439,19372817076,0.0656,0.0408,0.024,,0.081376,0.124384,,,,,,,,
13440,19372933203,0.024767,0.027616,0.039776,0.156415,0.037504,0.03904,,,,,,,,
13441,19373208403,0.090944,0.116895,0.114688,0.195104,0.036767,0.04032,0.03712,0.154336,0.030944,7.111882,0.189055,0.196223,16.535788,
13442,19387310086,0.037856,0.039232,0.028064,0.080416,0.128928,0.117951,,,,,8.597669,,,2.505593
13443,19391206202,0.024576,0.034688,0.02608,0.026943,0.04992,0.043168,,,,,,,,
13444,19391643321,0.131903,0.133152,0.093344,0.174208,0.124608,0.202143,0.111679,0.413567,0.090688,8.937796,0.179263,0.195935,14.581491,
13445,19406697674,0.081504,0.128096,0.033856,0.158207,0.129759,0.142912,,,,,,,,2.553784
13446,19407189416,0.026336,0.03088,0.027328,0.034911,0.039776,0.046816,,,,,,,,
13447,19407394504,0.045888,0.063168,0.030847,0.099136,0.04752,0.047744,0.109247,0.155616,0.032192,,5.711983,,,
13448,19413624308,0.025952,0.030016,0.023136,0.031808,0.040992,0.048352,,,,,,,,
13449,19413777300,0.027232,0.03248,0.040352,0.09984,0.039039,0.040064,,,,,,,,
13450,19413938003,0.025536,0.031584,0.034336,0.126143,0.071872,0.039584,,,,,,,,
13451,19414342770,0.074336,0.090368,0.067456,0.367103,0.102655,0.100064,,,,,,,,
13452,19414705777,0.07232,0.082528,0.0616,0.392095,,0.101183,,,,,,,,
13453,19415019120,0.06624,0.18048,0.083327,0.520126,0.115616,,,,,,,,,
13454,19415395375,0.066912,0.071776,0.133311,,0.138111,0.107872,,,,,,,,
13455,19415809005,0.074528,0.094303,0.10736,0.623902,0.131232,0.11712,,,,,,,,
13456,19416288716,0.040032,0.06352,0.032064,0.735198,0.043232,0.058112,,,,,,,,
13457,19416485835,0.02864,0.0352,0.025344,0.52771,0.038016,0.036416,,,,,,,,
13458,19416606187,0.025024,0.031072,0.024288,0.296767,,,,,,8.920612,,,,
13459,19416695691,0.023744,0.106111,0.03488,,0.125183,0.037664,,,,,0.165439,,,
13460,19416920810,0.0264,0.030976,0.039296,0.409631,0.053856,0.041568,,,,,,0.163488,,
13461,19417112873,0.024512,0.077055,0.032288,0.48131,0.049888,0.0712,,,,,,,,
13462,19417280553,0.024736,0.043808,0.024384,0.494111,,,,,,,,,,
13463,19417374728,0.022848,0.027007,0.035488,,0.03952,0.044063,,,,,,,,
13464,19417506856,0.02432,0.030656,0.04224,0.533406,0.051232,0.039168,,,,,,,,
13465,19417679752,0.025824,0.030688,0.023103,0.545631,0.036928,0.040063,,,,,,,,
13466,19417809959,0.024064,0.02736,0.02224,0.555454,,,,,,,,,,
13467,19417896231,0.022816,0.027392,0.021856,,0.036928,0.03584,,,,,,,,
13468,19418035814,0.023455,0.029568,0.037664,0.611326,0.057792,0.0384,,,,,,,,
13469,19418290822,0.05904,0.106304,0.063263,0.853981,,,,,,,,,,
13470,19418530917,0.066304,0.07408,0.064064,,0.110752,0.119136,,,,,,,,
13471,19418899396,0.070528,0.081312,0.064704,1.289596,,,,,,,,,,
13472,19419110467,0.069024,0.084832,0.074144,,0.196927,0.118016,,,,,,,,
13473,19419440706,0.070848,0.200543,0.121568,1.788346,0.157792,0.13104,,,,,,,12.031866,
13474,19420078816,0.071135,0.108608,0.075168,2.255865,,,,,,,,,,
13475,19420310655,0.071232,0.088864,0.074048,,0.210336,0.118399,,,,,,,,
13476,19420744158,0.067232,0.090976,0.076896,2.808759,0.046976,0.140736,,,,,,,,
13477,19421129245,0.034336,0.045184,0.037632,2.82668,0.037024,0.039007,,,,,,,,
13478,19421383836,,,,2.699735,0.036448,0.037536,,,,,,,,
13479,19421547707,,,,2.544984,0.035616,0.038623,,,,,,,,
13480,19421713211,,,,2.38972,0.038208,0.039136,,,,,,,,
13481,19421883098,,,,2.05929,0.037376,0.038943,,,,,,,,
13482,19422060570,,,,1.866394,0.04,0.040192,,,,,,,,2.577912
13483,19422232057,,,,1.703674,0.036096,0.038176,,,,,,,,
13484,19422397273,,,,1.535739,0.036,0.04048,,,,,,,,
13485,19422565496,0.158048,0.167135,0.09824,1.357275,0.03648,0.041344,0.062688,2.600216,0.145919,14.629395,5.753614,,10.788798,2.574392
13486,19440877151,0.079872,0.093344,0.115775,0.104671,0.134207,0.16816,,,,,,,,
13487,19441361278,0.07872,0.091071,0.171104,0.296703,,,,,,,1.321084,0.263519,,
13488,19441671805,,,,0.582494,0.334334,0.288832,,,,,0.165471,,,
13489,19442246523,0.057759,0.064224,0.035904,0.033568,0.038176,0.042784,0.063328,0.179615,0.03088,,,,,
13490,19446747277,0.029152,0.05616,0.038592,0.111167,0.046336,0.087904,,,,,,,,
13491,19446958060,0.027872,0.091744,0.025248,0.099552,0.03984,0.045728,,,,,,,,
13492,19447183723,,,,,0.036192,0.041375,0.039104,0.185984,0.049663,8.932356,0.272255,0.234751,10.843998,2.527736
13493,19458960294,,,,,,,,,,11.50182,3.911028,,,
13494,19459299493,,,,,,,,,,,0.16,0.179199,10.664991,2.559384
13495,19474968468,0.157023,0.162016,0.092,0.097183,,,,,,,10.465408,,,
13496,19475540403,0.079232,0.148128,0.103551,,0.125727,0.220736,,,,,,,,
13497,19475823090,0.028128,0.033216,0.038624,0.128224,0.04096,0.042976,,,,,,,,
13498,19475993137,0.028128,0.031616,0.024608,0.123743,0.05632,0.040768,,,,,,,,
13499,19476148273,0.025632,0.042656,0.04608,,,,0.048448,,,,,,,
13500,19476288368,0.025855,0.031744,0.032448,0.501919,0.041632,0.045471,,0.173343,0.051552,,,,,
13501,19476741615,,,,0.509438,0.045504,0.04256,,,,,,,,
13502,19476936206,,,,0.573854,0.039488,0.041536,0.041536,0.149888,0.029343,9.066852,0.261087,0.228831,10.193536,2.420888
13503,19492388574,,,,,,,,,,15.192113,0.158304,,,
13504,19492766397,,,,,,,,,,,0.171935,0.205888,9.912321,2.53596
13505,19508985098,0.084607,0.069568,0.034976,,,,,,,,6.446572,,9.772129,
13506,19510958692,0.03024,0.038848,0.029696,0.129952,0.04672,0.066591,,,,,,,,
13507,19511112963,0.027168,0.028448,0.024224,0.197663,,,,,,,,,,
13508,19511262147,0.024736,0.079968,0.040576,,0.047136,0.076096,,,,,,,,
13509,19511415906,0.023776,0.033344,0.06544,0.278719,,0.041344,,,,,,,,2.388792
13510,19511678529,0.0288,0.035167,0.02608,,,,,,,,,,,
13511,19511516322,0.023616,0.030752,0.049952,,0.059072,,,,,,,,,
13512,19511941121,0.025248,0.051584,0.043903,0.62339,0.056608,0.051711,,,,,,,,
13513,19512094752,0.023808,0.027296,0.023584,0.66259,,,,,,,,,,
13514,19512194752,0.025056,0.0264,0.038976,,0.039936,0.040512,,,,,,,,
13515,19512335103,0.025344,0.038048,0.036896,0.630494,0.041472,0.054336,,,,,,,,
13516,19512513727,0.025632,0.031584,0.024832,0.683198,,0.051392,,,,,,,,
13517,19512666558,0.044639,0.07296,0.061472,0.926333,0.084799,,,,,,,,,
13518,19513083453,0.075743,0.136608,0.109504,,0.120704,0.15296,,,,,,,,
13519,19513491356,0.071232,0.093696,0.111647,1.37302,0.154912,0.111999,,,,,,,,
13520,19514037498,0.101823,0.108128,0.128608,1.794202,0.119743,0.115136,,,,,,,,
13521,19514568792,0.073024,0.098719,0.077216,2.192473,0.09824,0.10928,,,,,,,,
13522,19514848279,0.038592,0.029439,0.02592,2.358072,,0.037344,,,,,,,,
13523,19514973975,0.024736,0.027072,0.02608,,0.04,,,,,,,,,
13524,19515083639,0.025408,0.033408,0.036512,2.324633,0.045695,0.060672,,,,,,,,
13525,19515271318,0.025088,0.031136,0.024064,2.052889,0.036896,0.039584,,,,,,,,
13526,19515405878,0.024832,0.030848,0.023136,1.817755,,,,,,,,,,
13527,19515525973,0.035199,0.03888,0.041184,,0.0448,0.073087,,,,,,,,
13528,19515690005,0.026144,0.033792,0.028128,1.490587,0.040768,0.05296,,,,,,,,
13529,19515822868,0.024608,0.031455,0.024128,1.227836,,0.0392,,,,,,,,
13530,19515965460,0.02464,0.050624,0.025504,,0.052416,,,,,,,,,
13531,19516064884,0.02384,0.036064,0.029087,1.190685,0.047008,0.066431,,,,,,,,
13532,19516225171,0.024,0.04032,0.02512,1.27398,0.036928,0.039712,,,,,,,,
13533,19516503282,,,,1.305755,0.041056,0.040096,,,,,,,,
13534,19516677778,0.025792,0.034815,0.02464,1.342972,0.037792,0.039424,,,,,,,,
13535,19516982545,,,,1.448059,0.107167,0.105472,,,,,,,,
13536,19517458223,0.076191,0.081216,0.111136,1.780123,0.111808,0.119295,,,,,,,,
13537,19517913262,0.07376,0.098976,0.106207,2.195129,0.117023,0.114176,,,,,,,,
13538,19518382892,0.074688,0.095007,0.08128,2.566424,0.130752,0.114368,,,,,,,,
13539,19519028938,0.1064,0.05872,0.027424,2.932599,0.126592,0.096447,,,,,,,,
13540,19519327337,,,,3.166519,0.039104,0.036863,,,,,,,,
13541,19519518985,,,,3.21103,0.03808,0.057664,,,,,,,,
13542,19519689256,,,,2.839607,0.038912,0.03888,,,,,,,,
13543,19519866248,,,,2.171097,0.040608,0.044576,,,,,,,,
13544,19520053255,,,,1.945466,0.037568,0.040896,,,,,,,,
13545,19520224999,0.04336,0.09888,0.077024,1.721627,0.038176,0.0392,0.061631,,,,,,,
13546,19521426435,0.064896,0.079456,0.061184,3.276053,0.120191,0.15968,,1.731963,0.089984,,,,,
13547,19523225309,0.092384,0.084863,,1.94489,0.093952,0.101887,,,,,,,,
13548,19523544028,0.027424,0.047168,0.030368,2.032217,0.036288,0.037344,0.037312,,,,,,,
13549,19523753116,0.024256,0.032479,0.028832,,,,,0.159967,,,,,,
13550,19523855163,,,0.040576,0.441855,0.03936,0.04352,,,0.064416,,,,,
13551,19524201786,,,,0.471806,0.040032,0.038944,,,,,,,,
13552,19524371354,,,,0.506303,0.036256,0.03888,0.032927,0.138176,0.027456,15.081872,1.628763,0.242911,,
13553,19539799209,,,,,,,,,,15.944046,0.147392,,,
13554,19540198920,,,,,,,,,,21.00451,0.228256,0.171455,,
13555,19545925782,0.073824,0.078527,0.035168,,,,,,,,0.145856,0.169247,,
13556,19547608849,0.030368,0.038528,0.028096,0.165056,,,,,,,,,,
13557,19547720400,0.025183,0.033312,0.041568,0.254143,0.050848,0.090783,,,,,,,,
13558,19547986960,,,,0.320127,0.043488,0.052384,,,,,,,,
13559,19548223727,,,,,0.039584,0.081952,0.040704,0.169567,0.034496,8.239526,9.601922,,12.8758,2.648407
13560,19557063347,,,,,,,,,,,0.165664,0.189663,12.093658,2.537304
13561,19571684197,0.146623,0.147072,0.091616,0.086847,,,,,,,13.766357,,,
13562,19572161572,0.074432,0.086464,0.110431,,0.134111,0.15184,,,,,,,,
13563,19572599106,0.085696,0.103359,0.080832,0.275391,0.305727,0.129728,,,,,,,,
13564,19573179393,0.101216,0.104448,0.076031,0.370335,0.03792,0.042944,0.044863,0.162592,0.031648,,,,,
13565,19576673974,0.071552,0.125407,0.072832,0.070816,0.159519,0.134144,,,,,,,,
13566,19577151700,0.04288,0.032352,0.023392,0.316255,,0.040352,,,,,,,,
13567,19577269620,0.024992,0.04496,0.026208,,0.0408,,,,,,,,,
13568,19577404083,0.023712,0.034527,0.02624,0.307647,,,,,,,,,,
