Frame,ts,capsfilter0,queue0,videoconvert0,capsfilter1,vaapiencodeh264-0,queue1,pay0,rtpsession0,tee0,tee1,funnel0
2686,91175581276,0.149621,0.323149,5.903342,0.356671,4.025306,0.632344,0.224322,0.154362,0.070784,,
2687,91209481796,0.148891,0.311362,5.842679,0.249282,4.067181,0.980024,0.318957,0.166023,0.112661,,
2688,91243580108,0.151786,0.384831,5.923185,0.299773,4.084815,0.631038,0.311851,0.116131,0.129861,,
2689,91277184984,,,,,,,,0.113512,0.119452,,
2690,91285787121,,,,,,,,0.17266,0.199609,,
2691,91286450089,0.154029,0.274906,5.912205,0.243197,4.306167,0.717676,0.286004,0.14115,0.123401,,
2692,91311089702,0.102592,0.323581,6.763889,0.250285,4.072819,0.677159,0.235137,0.165708,0.125911,,
2693,91345389979,0.181019,0.268543,5.951378,0.292843,4.128577,0.620197,0.23087,0.165,0.074498,,
2694,91378409987,0.151772,0.320397,5.862,0.284013,4.163933,0.627553,0.227956,0.167091,0.071066,,
2695,91412138430,0.102979,0.371785,5.931452,0.244215,3.922861,0.613577,0.287412,0.16601,0.109401,,
2696,91445759947,0.151896,0.267905,5.843554,0.292583,3.935488,0.722751,0.226643,0.156388,0.07175,,
2697,91479484866,0.148881,0.271697,6.620072,0.289277,3.928499,0.622617,0.275739,0.158015,0.071971,,
2698,91513920509,0.149846,0.273736,5.912481,0.244665,3.90806,0.60569,0.313493,0.115963,0.112484,,
2699,91546997613,0.10237,0.326766,5.857068,0.247173,5.104253,0.817077,0.446681,0.203686,0.072974,,
2700,91582268679,0.096699,0.312135,5.80603,0.246533,4.888511,0.987951,0.48285,0.162463,0.072147,,
2701,91616535763,0.140601,0.321211,6.654465,0.250157,4.713827,0.40405,0.348077,0.163586,0.073679,,
2702,91649717677,0.157608,0.551652,21.984683,0.749171,6.257138,0.481776,0.357834,0.168038,0.071736,,
2703,91701184485,0.100385,0.465862,18.179254,0.773321,6.13686,0.479366,0.490255,0.158133,0.07218,,
2704,91731120935,0.162674,0.602533,17.47335,0.771968,6.200223,0.560079,0.423735,0.18617,0.074476,,
2705,91764416102,0.237398,1.825973,14.683601,0.309994,4.908512,0.679078,0.428679,0.159091,0.110311,,
2706,91794979996,0.291585,0.554403,6.067598,0.24371,5.101501,0.742465,0.519364,0.114036,0.070147,,
2707,91819310318,0.316038,0.544512,6.029095,0.284584,4.966821,0.673702,0.486773,0.163101,0.11696,,
2708,91852855054,0.290054,0.494381,5.997678,0.298271,4.98597,0.610179,0.408785,0.160844,0.11298,,
2709,91886426625,0.167561,0.35654,5.987638,0.245924,5.289197,0.699819,0.495658,0.163682,0.121401,,
2710,91920326205,0.344978,0.740392,6.066521,0.240197,4.962823,0.527619,0.353702,0.174349,0.113637,,
2711,91954090864,0.158568,0.470222,5.954907,0.249442,4.816027,0.409891,0.354446,0.120031,0.119627,,
2712,91987561649,0.322731,0.482238,6.038615,0.285239,4.705188,0.271497,0.279015,0.117629,0.115045,,
2713,92020771829,0.307302,0.707133,6.142507,0.292604,4.035042,0.613744,0.222413,0.116244,0.117058,,
2714,92054540396,0.313888,0.772409,6.114346,0.255163,4.05584,0.610816,0.27692,0.173657,0.110801,,
2715,92088369407,0.343786,0.97767,6.064753,0.254926,4.021664,0.614997,0.230157,0.114475,0.112592,,
2716,92122255486,0.138087,0.670271,19.012135,0.740038,5.217185,0.622585,0.282167,0.161803,0.111656,,
2717,92170476328,0.146568,0.356875,17.823067,0.76808,5.055015,0.595764,0.280537,0.114944,0.160561,,
2718,92202296648,0.142599,0.472421,18.143984,0.764577,5.273724,0.624403,0.230307,0.160724,0.089686,,
2719,92236805673,0.141244,0.402982,17.767227,0.739655,5.158245,0.594843,0.274036,0.207825,0.120659,,
2720,92269881546,0.140952,0.556463,21.81884,0.718162,5.786054,0.72068,0.266075,0.113343,0.119187,,
2721,92308573674,,,,,,,,0.155295,0.069314,,
2722,92309053427,,,,,,,,0.064394,0.120289,,
2723,92309633396,0.141667,0.35223,5.867984,0.338174,4.05346,0.617379,0.239413,0.090728,0.128971,,
2724,92323996249,0.321545,0.275288,6.011219,0.239619,4.033141,0.619529,0.276613,0.167925,0.164563,,
2725,92357904182,0.154036,0.279885,5.83421,0.298273,4.045682,0.652168,0.236514,0.113878,0.126906,,
2726,92391489435,0.149138,0.280646,6.712215,0.244569,3.917468,0.664082,0.229175,0.199956,0.130909,,
2727,92425904098,0.096654,0.318672,5.831708,0.247425,4.02221,0.703915,0.322408,0.166144,0.073056,,
2728,92459033087,0.097744,0.323272,5.880541,0.289267,5.109906,0.651357,0.4146,0.176673,0.130472,,
2729,92493964805,0.148537,0.261907,5.890351,0.290267,4.897994,1.71711,0.694391,0.166287,0.071039,,
2730,92530018999,0.103329,0.322278,6.022339,0.243604,5.08996,1.888796,3.020412,0.427197,0.257426,,
2731,92566375291,0.152145,0.628952,22.046204,0.753158,6.105339,1.872074,1.862079,0.843081,0.272126,,
2732,92616268799,0.345128,0.789922,21.894072,0.723756,6.058615,2.970054,0.448811,0.389649,0.12774,,
2733,92650042277,0.22486,1.246733,17.772252,0.761784,6.120149,0.575595,0.394089,0.1602,0.07244,,
2734,92677136774,0.181321,0.549085,17.589484,0.786655,5.998723,0.702409,0.449082,0.164222,0.070447,,
2735,92710182199,0.151601,0.290295,17.427573,0.748969,5.360402,0.627593,0.347503,0.208536,0.121367,,
2736,92744605298,0.14813,0.415815,21.749052,0.709742,5.291452,0.703197,0.330676,0.161777,0.072332,,
2737,92780722401,0.099863,0.502222,22.152353,0.715705,5.190197,0.628416,0.228444,0.154459,0.07037,,
2738,92814786558,0.146494,0.762663,21.885389,0.695503,5.343786,0.676504,0.231209,0.195947,0.121391,,
2739,92848664456,0.141983,0.505036,18.428432,0.714671,5.313202,0.624773,0.282345,0.158692,0.072024,,
2740,92878707029,0.139199,0.359103,17.862449,0.758509,5.769004,0.62801,0.279532,0.114166,0.157646,,
2741,92912463079,0.100269,0.45835,17.807524,0.782211,5.187167,0.641853,0.23074,0.114862,0.251283,,
2742,92945508122,0.144991,0.336303,17.76939,0.729802,7.275144,0.622987,0.276906,0.157266,0.071687,,
2743,92981203716,0.146204,0.387889,17.701194,0.848353,5.13021,0.649537,0.223868,0.113446,0.113248,,
2744,93012936061,0.096111,0.502342,19.814088,0.743443,7.767487,0.690099,0.284282,0.157702,0.111036,,
2745,93051468663,0.142917,0.36622,10.573758,2.96841,5.422435,1.407866,1.130969,0.167951,0.073041,,
2746,93077977515,0.14039,0.378531,21.791396,0.740605,5.158092,1.698047,0.988039,0.450772,0.250391,,
2747,93120485214,0.159078,0.519039,17.598695,1.970155,4.110882,1.481086,0.998325,0.428747,0.283281,,
2748,93150260453,0.228138,0.568722,6.238622,0.237645,4.886572,1.567556,1.011872,0.462885,0.269711,,
2749,93171907821,0.314349,0.722643,6.025148,0.347601,3.951828,1.653798,0.937584,0.449048,0.29832,,
2750,93204880577,0.34494,0.731458,6.07472,0.245954,4.042118,0.699929,0.234997,0.458516,0.267956,,
2751,93237375497,0.299375,0.935238,17.63009,0.747392,5.418489,0.62575,0.234791,0.157067,0.072979,,
2752,93283914106,0.322573,0.802435,19.274089,0.244252,4.331797,0.616936,0.260491,0.159638,0.114931,,
2753,93317672631,,,,,,,,0.160915,0.110896,,
2754,93318161202,,,,,,,,0.109411,0.081493,,
2755,93318944813,0.152341,0.316419,6.309037,0.298901,3.980101,0.664956,0.249721,0.304876,0.107343,,
2756,93337965150,0.102482,0.335885,5.991792,0.348762,3.973745,0.61466,0.313679,0.162197,0.07306,,
2757,93371170121,0.147199,0.272846,5.922634,0.235431,3.924511,0.624084,0.29111,0.245727,0.127161,,
2758,93404543920,0.155205,0.377909,5.867518,0.250321,4.05546,0.620557,0.357779,0.159797,0.071431,,
2759,93439157304,0.142472,0.277254,6.042221,0.2947,3.952431,0.610025,0.280156,0.162569,0.070323,,
2760,93472243338,0.100896,0.340939,19.543024,0.837386,6.279353,0.623577,0.229775,0.159136,0.073764,,
2761,93522451374,0.100958,0.453697,11.979799,0.257308,4.054448,0.67238,0.230866,0.162741,0.11086,,
2762,93546148535,0.149687,0.274251,6.023198,0.284926,3.936717,0.626348,0.280182,0.277982,0.126782,,
2763,93573576233,0.092771,0.31435,5.885291,0.299902,3.939826,0.73539,0.243098,0.114504,0.12189,,
2764,93607184849,0.143603,0.273617,5.986293,0.253164,4.011046,0.622619,0.219373,0.165424,0.069774,,
2765,93641104380,0.146672,0.277481,5.943365,0.247788,4.074053,0.608076,0.235951,0.169315,0.107227,,
2766,93674941870,0.148806,0.278289,6.721086,0.243617,3.870245,0.621445,0.273011,0.298783,0.070496,,
2767,93709222652,0.14732,0.281222,5.943429,0.252656,4.04983,0.620807,0.277743,0.115548,0.113997,,
2768,93742474052,0.147226,0.324825,5.896235,0.278375,3.999092,0.673719,0.2226,0.114221,0.128216,,
2769,93776142969,0.157662,0.418353,5.997968,0.250919,3.97229,0.62367,0.223343,0.166178,0.073283,,
2770,93810069102,0.10261,0.329439,5.870704,0.297631,3.965075,1.765069,1.057899,0.170654,0.113645,,
2771,93846287767,0.152079,0.284307,5.929161,0.246858,4.067437,1.680226,1.045052,0.480978,0.460895,,
2772,93879802538,0.146647,0.270531,5.856391,0.29864,4.933385,1.217535,0.948053,0.452078,0.27791,,
2773,93913837711,0.157455,0.275484,6.330065,0.298461,3.92344,0.6946,0.235038,0.423531,0.276319,,
2774,93945333616,0.152332,0.26475,5.928486,0.248931,3.882711,0.711277,0.311772,0.159424,0.073086,,
2775,93978957573,0.148419,0.334741,5.892541,0.298417,3.928326,0.630067,0.272616,0.176489,0.112226,,
2776,94012519141,0.184664,0.314972,5.837533,0.347938,4.120613,0.625512,0.277524,0.116312,0.117686,,
2777,94046504500,0.0531,0.200233,6.776507,0.235799,3.893272,0.662164,0.222531,0.115258,0.125377,,0.155434
2778,94081136721,0.141536,0.284103,5.904052,0.252546,3.941774,0.660312,0.229965,0.156609,0.073199,,
2779,94113788039,0.091301,0.304446,12.534214,0.768753,5.256082,0.680482,0.229223,0.161291,0.072494,,
2780,94156063609,0.148946,0.484335,18.104907,0.738677,5.440364,1.547915,0.929824,0.166421,0.178662,,
2781,94197761520,0.10123,0.298829,17.897066,0.710967,5.196867,1.436692,1.118824,0.45219,0.267452,,
2782,94231161875,0.101689,0.315274,17.580714,0.751534,5.107275,1.474962,1.096021,0.631389,0.310825,,
2783,94264400556,0.099388,0.301,17.653658,0.768994,5.575408,1.409839,0.924139,0.452824,0.281507,,
2784,94298436183,0.101424,0.519909,23.314121,0.767546,5.624712,1.442881,0.994512,0.473119,0.252257,,
2785,94338285225,0.097271,,,,,,,0.447027,0.294571,,
2786,94340419024,,,,,,,,0.144282,0.100823,,
2787,94341145274,,1.816041,17.888645,0.783251,5.283989,0.614942,0.249949,0.094588,0.129137,,
2788,94366497791,0.139596,0.361758,17.740413,0.779392,5.110438,0.647424,0.271876,0.1556,0.069163,,
2789,94397621471,0.099635,0.530247,21.911034,0.692114,5.548084,0.626552,0.359623,0.177907,0.108266,,
2790,94436100090,0.144155,0.47827,20.432633,0.762691,5.433127,0.62856,0.227187,0.117897,0.114425,,
2791,94468218256,0.096938,0.4855,18.300875,0.728252,8.065275,0.639885,0.304396,0.168285,0.070529,,
2792,94502500441,0.092597,0.315749,17.661368,0.941305,5.410305,0.617013,0.240708,0.180627,0.114045,,
2793,94532982825,0.151769,0.350642,18.068415,0.739188,5.204935,0.621883,0.277062,0.155929,0.072014,,
2794,94567827055,0.145719,0.358163,17.623553,0.728869,5.15711,0.609077,0.272301,1.17752,0.08093,,
2795,94600095592,0.148766,0.366607,17.517782,0.724866,5.302974,0.707769,0.231226,0.115688,0.119527,,
2796,94633958068,0.168273,0.359897,17.830537,0.771923,5.261657,0.638336,0.228886,0.16073,0.109003,,
2797,94668014905,0.10151,0.376072,17.895425,0.750152,5.463764,0.621855,0.22594,0.157073,0.122179,,
2798,94702049494,0.149188,0.471002,17.560123,0.75816,5.196046,0.661938,0.33663,0.265732,0.074808,,
2799,94735431461,0.143722,0.468484,20.238103,0.778727,5.29434,0.734274,0.248322,0.167861,0.072598,,
2800,94772062154,0.140145,0.435629,21.869478,0.72708,5.290468,0.701587,0.23073,0.223769,0.124379,,
2801,94807207505,0.139587,0.468372,21.881546,0.88304,5.363224,0.628074,0.273451,0.166349,0.071333,,
2802,94841208805,0.13948,0.516778,20.417725,2.831464,5.439032,1.755635,0.936117,0.115155,0.122924,,
2803,94877860529,0.149074,0.318466,5.979659,0.292894,3.932116,1.990865,0.964711,0.47281,0.299703,,
2804,94893979326,0.103341,0.325931,6.742682,0.249796,3.86457,1.295091,0.791037,0.453975,0.283068,,
2805,94926863167,0.170794,0.280205,5.916127,0.258419,4.043707,1.743721,1.020911,0.422431,0.369236,,
2806,94960649620,0.140174,0.285333,5.849008,0.324751,3.92468,1.522148,0.987338,0.460186,0.291086,,
2807,94994135793,0.115541,0.312282,5.83807,0.29466,3.989094,1.767293,1.051567,0.580624,0.285727,,
2808,95028143194,0.089735,0.302484,5.823167,0.246464,3.476225,1.331004,0.981886,0.460358,0.293651,,
2809,95060665869,0.103586,0.316379,5.994865,0.249106,3.47818,1.629661,1.008538,0.421747,0.292427,,
2810,95097604694,0.142824,0.279643,6.041871,0.286511,4.138615,1.596467,0.998595,2.826175,0.430311,,
2811,95129561960,0.14211,0.27187,6.001843,0.241562,4.991948,1.587987,1.146423,0.457397,0.281564,,
2812,95164267356,0.141088,0.318078,5.878464,0.250281,3.966096,1.607163,0.947996,0.466303,0.302678,,
2813,95196679286,0.097048,0.314971,5.860242,0.291921,3.984492,0.687348,0.233598,0.460471,0.284908,,
2814,95228259730,0.103683,0.495609,5.816712,0.243807,4.035362,0.619411,0.225217,0.156448,0.071523,,
2815,95262924965,0.102134,0.332655,5.853609,0.344988,3.932031,0.625998,0.275195,0.856681,0.094993,,
2816,95295942509,0.143273,0.28299,6.714694,0.243876,4.138665,0.67086,0.262011,0.114505,0.159855,,
2817,95330796025,,,,,,,,0.224847,0.131879,,
2818,95338639520,,,,,,,,0.185982,0.227033,,
2819,95339348623,0.104873,0.326603,5.91772,0.292253,4.167867,1.722331,1.058493,0.099052,0.135046,,
2820,95366089387,0.155264,0.319107,5.861297,0.23915,4.071219,0.701668,0.236077,0.448343,0.294635,,
2821,95397304517,0.144071,0.314248,5.897894,0.250508,3.91323,0.620864,0.311811,0.167073,0.071662,,
2822,95430981046,0.14917,0.281668,5.874538,0.285466,3.969685,0.662476,0.24401,0.167923,0.071338,,
2823,95464797948,0.101861,0.324926,5.878795,0.295768,3.940777,0.62769,0.279549,0.152409,0.114016,,
2824,95498497792,0.146084,0.276349,5.937822,0.249494,3.996773,0.608616,0.270695,0.113231,0.116215,,
2825,95532355832,0.148729,0.489743,17.956773,0.751264,5.324084,0.669096,0.227965,0.170419,0.111341,,
2826,95580176889,0.090572,0.333416,5.852998,0.348275,3.944072,0.701685,0.23011,0.156137,0.072189,,
2827,95599822022,0.152447,0.330988,5.86196,0.240081,4.037944,0.635186,0.271528,0.154556,0.071944,,
2828,95633654147,0.147025,0.276249,5.937219,0.2977,4.015259,0.696913,0.248184,0.114513,0.118819,,
2829,95667535338,0.149159,0.280378,6.730566,0.25288,4.053237,0.62102,0.286135,0.16218,0.071244,,
2830,95702077314,0.103548,0.375066,5.831349,0.29226,3.936907,0.617068,0.305001,0.163003,0.073285,,
2831,95734938828,0.142477,0.281762,5.941134,0.24802,4.046468,0.633921,0.280406,0.17175,0.071727,,
2832,95768737083,0.144131,0.271408,5.840176,0.294349,3.91401,0.611606,0.226652,0.112749,0.116754,,
2833,95802723632,0.102859,0.322617,5.855514,0.244267,4.020863,0.618444,0.272848,0.16582,0.1535,,
2834,95836291854,0.149787,0.628265,8.965568,0.251162,4.031501,0.613579,0.284803,0.198192,0.074841,,
2835,95873512256,0.153783,0.274437,5.906193,0.289145,4.073062,0.713238,0.22843,0.113545,0.120789,,
2836,95903966234,0.141724,0.280234,5.937053,0.246627,3.998066,0.621986,0.220614,0.157238,0.072243,,
2837,95937570053,0.138062,0.258842,5.88419,0.244819,4.101904,0.705918,0.234902,0.160668,0.070068,,
2838,95971372068,0.146707,0.285004,5.912698,0.243611,3.896683,0.620167,0.276372,0.159757,0.072024,,
2839,96005009740,0.147637,0.278601,5.899379,0.243789,3.912445,0.615223,0.270817,0.114754,0.124203,,
2840,96038844676,0.101402,0.324666,8.936073,0.349886,4.037436,1.577971,1.016991,0.236472,0.07322,,
2841,96078033732,0.143653,0.311952,5.836299,0.24783,4.017263,1.276344,0.88206,0.436261,0.259289,,
2842,96108166457,0.143434,0.284538,5.939688,0.242664,3.907794,0.694606,0.236274,0.430591,0.301745,,
2843,96140252421,0.153723,0.323814,6.532824,0.292722,3.947601,0.702477,0.231361,0.155562,0.11746,,
2844,96175388564,0.145389,0.275681,5.912038,0.379776,3.967626,0.688425,0.283664,0.171223,0.071646,,
2845,96207931159,0.142794,0.282143,5.985301,0.25195,3.949948,0.615396,0.224308,0.160073,0.069642,,
2846,96241532284,0.154108,0.264114,5.879106,0.252933,4.088468,0.656561,0.282748,0.163837,0.069371,,
2847,96275376097,0.098141,0.320781,5.878552,0.285153,3.933155,0.624666,0.279091,0.157037,0.072195,,
2848,96308969131,0.082343,0.317227,5.869599,0.342773,4.052092,0.626071,0.345069,0.116593,0.121313,,
2849,96342972079,,,,,,,,0.171313,0.0736,,
2850,96351755322,,,,,,,,0.17124,0.183515,,
2851,96352364015,0.102766,0.322059,5.871181,0.36209,4.114715,0.664613,0.290218,0.092462,0.117121,,
2852,96376963158,0.146213,0.323936,5.846717,0.255129,4.081289,0.671714,0.244782,0.169192,0.114053,,
2853,96410526037,0.101964,0.322193,5.952149,0.242359,4.113104,0.62039,0.284578,0.157723,0.072102,,
2854,96444366780,0.102552,0.81647,17.916948,0.787339,5.535035,0.667365,0.231704,0.115696,0.116759,,
2855,96492568717,0.093248,0.368084,17.67943,0.966396,5.256361,0.629499,0.224981,0.161502,0.072571,,
2856,96525478897,0.152,0.346504,17.591301,0.783139,5.471947,0.729496,0.240701,0.16331,0.111782,,
2857,96559343538,0.142571,0.490698,21.798069,0.765458,5.510679,1.796113,1.151628,0.157051,0.072852,,
2858,96599995470,0.100829,0.305092,22.077221,0.703611,5.382263,2.354333,0.358534,0.464137,0.28175,,
2859,96632903717,0.096937,0.451926,17.626797,0.743474,5.272713,0.687467,0.233132,0.161456,0.111575,,
2860,96660491118,0.138704,0.489216,19.929168,0.754509,7.320281,0.671589,0.237599,0.160236,0.073237,,
2861,96698731256,0.141656,0.317397,6.006888,0.302047,4.121753,0.647202,0.284369,0.209088,0.167286,,
2862,96715497606,0.147785,0.277801,5.965576,0.294545,4.002987,1.57099,1.030999,0.162174,0.073224,,
2863,96750440271,0.103228,0.374135,5.92205,0.246504,3.909998,3.215645,1.189834,0.444868,0.281401,,
2864,96785945697,0.16387,0.272249,5.927044,0.288952,4.051968,1.716639,1.015582,0.476212,0.272833,,
2865,96818063129,0.143593,0.277198,5.924834,0.246786,3.484316,1.559468,0.997446,0.424595,0.296574,,
2866,96851246346,0.131621,0.26956,6.004299,0.299953,3.567428,1.310533,0.84958,0.533721,0.302167,,
2867,96884698046,0.141791,0.279362,6.03044,0.289952,3.329734,1.614477,1.009866,0.394219,0.283025,,
2868,96921231560,0.146407,0.282101,5.920391,0.247773,4.053939,3.207248,1.002955,0.460872,2.771962,,
2869,96955143698,0.148323,0.270968,6.720934,0.238976,4.068205,1.266904,0.756092,0.458945,0.775175,,
2870,96987299849,0.137045,0.272495,5.854642,0.296439,4.443687,1.457097,0.974943,0.698782,0.294517,,
2871,97020766113,0.141155,0.274867,6.231772,0.287604,4.853198,1.806773,0.877555,0.417274,0.262623,,
2872,97055551004,0.150577,1.074387,5.979642,0.296165,4.952696,1.95072,0.650915,0.45428,0.275385,,
2873,97089987127,0.14871,0.274534,6.872049,0.28697,4.885115,1.75463,0.808459,0.471671,0.272507,0.318317,
2874,97123700531,0.152611,0.327571,7.999523,0.254371,4.02328,1.615276,1.012775,0.447584,0.293749,,
2875,97157867831,0.103563,0.374447,5.947971,0.253559,6.760142,2.010212,0.984508,0.47371,0.305282,,
2876,97192707762,0.142854,0.327664,5.887065,0.293172,4.092549,1.226332,0.874115,0.482997,0.26897,,
2877,97222889083,0.150173,0.312703,5.898272,0.293028,3.945989,1.486762,0.972744,0.442723,0.363534,,
2878,97257219700,0.147524,0.324522,6.772282,0.24318,3.89733,1.32479,0.852565,0.447011,0.277733,,
2879,97291326722,0.180903,0.270867,6.692343,0.250261,4.103371,1.318402,0.806798,0.696959,0.27028,,
2880,97324907967,0.102162,0.323569,6.755779,0.234188,3.683946,1.279717,0.848793,0.424155,0.291036,,
2881,97358293196,,,,,,,,0.394172,0.285395,,
2882,97365472418,,,,,,,,0.288862,0.386789,,
2883,97367238299,0.144173,0.374869,5.878529,0.306979,3.655454,1.288576,0.936305,0.40235,0.274526,,
2884,97391470199,0.138168,0.255502,5.906952,0.243961,4.056973,1.329447,0.891107,0.472421,0.298794,,
2885,97425357219,0.106054,0.324382,5.952904,0.245992,3.91009,1.517713,3.093181,0.42977,0.274911,,
2886,97462234432,0.103104,0.321478,5.85887,0.396163,3.992114,1.602231,1.021854,1.104845,0.281467,,
2887,97493521125,0.151554,0.275586,6.778381,0.295076,3.946284,1.293693,0.973971,0.464703,0.27645,,
2888,97527628874,0.102572,0.318351,5.869675,0.291997,3.987797,1.31939,0.789841,0.430822,0.275599,,
2889,97560333927,0.097561,0.321131,5.992907,0.243785,5.104559,1.761792,0.741416,0.396387,0.266364,,
2890,97595655130,0.100679,0.308337,5.860508,0.250829,5.039175,0.617872,0.353477,0.423534,0.276312,,
2891,97627838614,0.33695,0.731967,6.966355,0.250206,4.892988,0.806064,0.514089,0.164485,0.073749,,
2892,97663129579,0.297027,0.709665,6.08292,0.247145,5.071293,1.054613,0.512739,0.173368,0.119144,,
2893,97696286706,0.166537,0.316496,5.998678,0.258724,5.72288,0.459328,0.357022,0.167009,0.074435,,
2894,97729333996,0.157424,0.238315,5.98624,0.296723,5.976917,0.788328,0.432166,0.165348,0.071849,,
