Frame,ts,rtpsession0,rtpstorage0,rtpjitterbuffer0,rtpssrcdemux0,typefind,rtpptdemux0,rtph265depay0,h265parse0,capsfilter0,nvv4l2decoder0,queue,Stream-muxer,convertor
3122,5126611166,0.068544,0.094784,,0.073663,0.098688,,,,,,,,
3123,5126866493,0.066464,0.089952,0.87923,0.072032,0.136447,0.147872,,,,,,,
3124,5127280764,0.067104,0.078816,1.037598,0.115296,,0.101632,,,,,,,
3125,5127626043,0.068063,0.079776,1.183198,0.069536,0.105887,,,,,,,,
3126,5128012410,0.071327,0.119072,,0.0832,0.098912,0.112479,,,,,,,
3127,5128371769,0.069632,0.085695,1.33366,0.137664,0.095968,0.097536,,,,,,,
3128,5128795576,0.068544,0.088287,1.425628,0.069184,0.13008,0.096928,,,,,,,
3129,5129215895,0.08512,0.108063,1.58902,0.070624,,0.099296,,,,,,,
3130,5129504631,0.067552,0.077632,,0.097791,0.100128,,,,,,,,
3131,5129794358,0.069344,0.091328,1.654236,0.075392,0.114271,0.192128,,,,,,,
3132,5130213013,0.067744,0.077408,1.834108,0.073152,,0.098975,,,,,,,
3133,5130567444,0.069824,0.07728,,0.095904,0.102304,,,,,,,,
3134,5130892755,0.067743,0.084096,2.027995,0.112352,0.107648,0.107872,,,,,,,
3135,5131336466,0.073919,0.090368,2.134459,0.070496,,0.104832,,,,,,,
3136,5131627698,0.065728,0.091327,2.254043,0.067008,0.101888,,,,,,,,
3137,5131989329,0.069152,0.108384,,0.071647,0.099071,0.105024,,,,,,,
3138,5132347824,0.072032,0.086496,2.377146,0.099071,0.104863,0.102304,,,,,,,
3139,5132770895,0.068288,0.086528,2.525594,0.066624,0.134048,0.161663,,,,,,,
3140,5133215950,0.076032,0.116928,,0.071199,,,,,,,,,
3141,5133435629,0.028768,0.031296,2.754841,0.025184,0.043008,0.061248,,,,,,,
3142,5133565325,0.023392,0.02784,2.58761,0.022272,,,,,,,,,
3143,5133662125,0.02208,0.040928,2.374906,0.023807,0.033535,0.035968,,,,,,,
3144,5133848012,,,2.212379,,0.032032,0.034112,,,,,,,
3145,5134004620,,,1.99366,,0.032128,0.036032,,,,,,,
3146,5134158507,,,1.758428,,0.03184,0.035135,,,,,,,
3147,5134313899,,,1.561756,,0.033024,0.036832,,,,,,,
3148,5134477899,,,1.275677,,0.033632,0.044992,,,,,,,
3149,5134634698,,,1.258013,,0.034784,0.037088,,,,,,,
3150,5134785738,,,1.282269,,0.03152,0.035392,,,,,,,
3151,5134937961,,,1.314557,,0.032991,0.035104,,,,,,,
3152,5135087753,0.133056,0.151135,0.08848,0.091104,0.031584,0.035072,0.060224,2.622202,0.175423,,,,
3153,5143185045,0.074751,0.084704,,0.10544,0.119328,0.156095,,,,,,,
3154,5143577780,0.073536,0.089727,0.244511,0.121792,0.10288,0.109344,,,,,,,
3155,5144235315,,,0.403295,,0.099584,0.10576,0.094815,0.416415,0.074688,15.948889,2.37385,,
3156,5156542869,,,,,,,,,,11.57146,9.7338,13.602399,20.044624
3157,5172695118,0.154368,0.172895,0.187391,0.096384,,,,,,,,0.273248,
3158,5173304876,0.079232,0.09088,,0.07248,0.112064,0.153088,,,,,,,6.860527
3159,5173779211,0.071776,0.092544,0.379871,0.072032,0.127936,0.133727,,,,,,,
3160,5174456361,0.119648,0.252799,0.499646,0.080672,0.10048,0.105472,0.092384,0.469215,0.084255,9.012586,0.388543,0.241536,
3161,5190324899,0.080831,0.084672,0.076544,0.068928,0.114111,0.141344,,,,,,,
3162,5190696226,0.060704,0.058784,0.156192,0.045535,0.048416,0.088895,,,,,,,
3163,5190963009,0.123104,0.145248,0.126112,0.132799,0.035232,0.038272,0.0384,0.163807,0.032,8.922667,0.412671,0.223711,6.671504
3164,5202563429,0.089152,0.099744,0.16336,0.065792,0.106848,0.131104,,,,,,,
3165,5203132611,0.02928,0.03584,0.114975,0.025344,0.042816,0.06208,,,,,,,
3166,5203379523,0.052576,0.064416,0.130496,0.034656,0.035744,0.049856,0.0656,0.155679,0.032512,,,,6.725136
3167,5209573844,0.068032,0.086623,0.074144,0.121088,0.121247,0.14208,,,,,,,
3168,5210028947,0.073056,0.089312,0.247392,0.180479,0.145792,0.116383,,,,,,,
3169,5210520881,0.073376,0.090367,0.333119,0.071616,,0.106592,,,,,,,
3170,5210788433,0.068736,0.090176,0.512383,0.071679,0.10672,,,,,,,,
3171,5211219152,0.070944,0.1128,,0.114143,0.113375,0.114272,,,,,,,
3172,5211628207,0.072736,0.096928,0.701407,0.073279,0.144192,0.098495,,,,,,,
3173,5211997422,0.066496,0.08,0.77427,0.066624,,0.108864,,,,,,,
3174,5212356621,0.067456,0.15168,0.864926,0.070816,0.104736,,,,,8.915402,,,
3175,5212745004,0.066496,0.122048,,0.047584,0.04912,0.128608,,,,,,,
3176,5212907180,0.026112,0.03392,0.832094,0.027424,,0.065727,,,,,,,
3177,5213039403,0.034752,0.043968,,0.028544,0.077536,,,,,,0.479423,,
3178,5213202219,0.024448,0.03552,0.69827,0.02768,0.03872,0.098112,,,,,,,
3179,5213317803,0.023552,0.028864,0.565598,0.024192,,,,,,,,0.258336,
3180,5213460330,0.022848,0.075744,,0.026432,0.037632,0.089504,,,,,,,
3181,5213603338,0.024416,0.038304,0.668734,0.024544,0.048,0.035648,,,,,,,
3182,5213735370,0.023424,0.02768,0.69843,0.022944,,,,,,,,,
3183,5213812489,0.022912,0.031232,,0.023968,0.049152,0.033216,,,,,,,
3184,5213954441,0.025952,0.033696,0.724542,0.02528,0.038464,0.052256,,,,,,,
3185,5214127785,0.023456,0.030592,0.795902,0.02496,0.034112,0.037599,,,,,,,
3186,5214260648,0.024448,0.0304,0.796638,0.024672,,,,,,,,,
3187,5214343144,0.022944,0.030464,,0.024864,0.048864,0.044992,,,,,,,
3188,5214488200,0.025024,0.038624,0.838558,0.02416,0.036096,0.035072,,,,,,,
3189,5214711975,,,0.912989,,0.033792,0.040672,,,,,,,
3190,5214870887,,,0.965822,,0.040224,0.035648,,,,,,,
3191,5215036326,,,0.985469,,0.031776,0.037472,,,,,,,
3192,5215189222,,,1.000925,,0.031712,0.035552,,,,,,,
3193,5215341382,,,1.02067,,0.031744,0.035392,,,,,,,
3194,5215492869,,,1.058557,,0.0344,0.034816,,,,,,,
3195,5215656005,0.040928,0.119456,1.078909,0.075039,0.097984,0.042112,,,,,,,
3196,5216028740,0.067456,0.091776,0.164768,0.070208,0.111551,0.1488,,,,,,,
3197,5216519779,0.071936,0.089824,0.365439,0.068064,0.095904,0.106303,,,,,,,
3198,5217150177,0.085824,0.102112,0.447519,0.076351,0.130272,0.114815,,,,,,,6.754735
3199,5222188853,0.067808,0.079552,0.075072,0.066784,0.101568,0.113792,,,,,,,
3200,5222587668,0.06688,0.089504,0.271167,0.066848,0.135551,0.104672,,,,,,,
3201,5222955027,0.070336,0.092,0.396799,0.060096,,,,,,,,,
3202,5223084915,0.02256,0.02736,0.190847,0.023008,0.033472,0.0336,,,,,,,
3203,5223273522,,,0.230047,,0.031936,0.035616,,,,,,,
3204,5223427026,0.06,0.047008,0.030784,0.028096,0.032352,0.034368,0.076864,1.023773,0.033408,,,,
3205,5231636862,0.024192,0.0272,0.085312,0.03296,0.039136,0.048928,,,,,,,
3206,5231805246,0.02432,0.042176,0.0784,0.040351,0.033215,0.035776,,,,,,,
3207,5232006621,,,,,0.032544,0.036288,0.035104,0.15072,0.028352,15.904249,,,
3208,5242835459,,,,,,,,,,10.564614,2.370139,11.500036,18.176564
3209,5253165706,0.138367,0.128416,0.286783,0.141088,,,,,,,9.993735,0.38656,
3210,5254369415,0.088992,0.161823,,0.08912,0.125023,0.154784,,,,,,,
3211,5254819270,0.034784,0.122463,0.2232,0.025632,0.038048,0.055519,,,,,,,
3212,5255035781,0.185887,0.207648,0.118528,0.176191,0.03184,0.034144,0.115904,0.174143,0.030432,,,,6.880975
3213,5260486712,0.083616,0.090879,0.10832,0.081088,0.156159,0.173792,,,,,,,
3214,5260924439,0.072576,0.089952,0.313536,0.142751,0.091647,0.335583,,,,,,,
3215,5261592341,,,0.462175,,0.058656,0.062976,0.058976,0.282015,0.050304,8.755275,0.403423,0.210495,6.634896
3216,5273918967,0.13216,0.142367,0.079648,0.077952,0.130815,0.125216,,,,9.354569,2.522106,0.206975,6.635312
3217,5290919534,0.2544,0.063968,0.034527,0.036832,,0.041664,,,,,,,
3218,5291070381,0.042816,0.041088,0.058176,0.028832,0.037824,0.040608,,,,,,,
3219,5291303309,0.133951,0.19024,,0.082528,0.03584,,0.045216,0.175615,0.032704,8.863019,0.420703,0.270911,
3220,5302177842,0.05648,0.073536,0.165855,0.120768,0.136607,0.172928,,,,,,,
3221,5302571281,0.053215,0.066528,0.353759,0.053248,0.087615,0.105952,,,,,,,
3222,5303079664,0.296255,0.088672,0.509631,0.060128,,0.080864,,,,,,,
3223,5303408335,0.060288,0.069312,0.487007,0.056768,0.193311,0.082047,,,,,,,
3224,5303980654,0.05504,,0.490687,,0.07888,0.085024,,,,,,,
3225,5304283725,0.051776,0.072288,0.141856,0.059424,0.158303,,,,,,,,
3226,5304590636,0.056672,0.066559,,0.052096,0.103776,0.081087,,,,,,,
3227,5304955307,,0.098848,0.341823,0.056895,0.079071,0.33456,,,,,,,
3228,5305659082,0.07568,0.097855,0.647807,0.06448,0.103871,0.082304,,,,,,,
3229,5305965353,0.049376,0.0624,0.143936,0.049984,0.06272,0.063712,,,,,,,
3230,5306255912,0.047135,0.056544,0.293951,0.050784,,,,,,,,,
3231,5306516552,0.047328,0.056608,,0.045344,0.177119,0.069248,,,,,,,
3232,5306756583,0.0472,0.05728,0.561023,0.046976,,,,,,,,,
3233,5306944007,0.044352,0.053696,,0.092351,0.097311,0.076288,,,,,,,
3234,5307245862,0.044448,0.068736,0.686078,0.045632,,0.139967,,,,,,,
3235,5307477509,0.03856,0.03584,,0.025664,0.089568,,,,,,,,
3236,5307603973,0.023552,0.03184,0.800414,0.093984,0.096224,0.08496,,,,,,,6.51832
3237,5307823332,0.024448,0.042271,0.824478,0.028768,,,,,,,,,
3238,5307926628,0.02416,0.0296,,0.02432,0.036512,0.042752,,,,,,,
3239,5308059044,0.022048,0.0312,,0.024288,,,,,,,,,
3240,5308175044,0.021824,0.03888,0.82435,0.02704,,0.145279,,,,,,,
3241,5308316547,0.022656,0.058336,,0.027392,0.044864,,,,,,,,
3242,5308438979,0.025824,0.033312,0.927614,0.024256,,,,,,,,,
3243,5308544387,0.022368,0.026688,,0.022752,0.045088,0.080864,,,,,,,
3244,5308661538,0.023391,0.030752,0.997469,0.02336,,,,,,,,,
3245,5308791938,0.022432,0.0464,,0.026048,0.072448,0.068448,,,,,,,
3246,5308921250,0.025792,0.031936,1.098398,0.022944,,0.0464,,,,,,,
3247,5309042305,0.033952,0.042367,1.175325,0.038304,0.045407,,,,,,,,
3248,5309186817,0.023296,0.043584,,0.038272,0.061824,0.03856,,,,,,,
3249,5309324225,0.023616,0.031136,1.260989,0.025152,,0.033856,,,,,,,
3250,5309414465,0.023488,0.031199,1.39926,0.05216,0.036288,0.075552,,,,,,,
3251,5309983199,0.051584,0.126176,1.63926,,0.074112,0.129312,,,,,,,
3252,5310210399,,,1.925211,0.072576,0.081824,0.071744,,,,,,,
3253,5310709021,,,2.141882,,0.070432,0.068576,,,,,,,
3254,5311050205,,,2.365307,,0.069312,0.068511,,,,,,,
3255,5311366332,,,2.548346,,0.07152,0.06608,,,,,,,
3256,5311675995,,,2.731801,,0.068031,0.067136,,,,,,,
3257,5311987354,,,2.896409,,0.067328,0.067808,,,,,,,
3258,5312299322,,,3.066585,,0.068032,0.065535,,,,,,,
3259,5312543609,,,5.654002,,0.067168,0.0904,0.111584,2.048027,0.093632,,,,
3260,5315377170,,,5.885778,,0.082976,0.075968,,,,,,,
3261,5315718193,,,5.507794,,0.074016,0.074976,,,,,,,
3262,5315943025,0.092768,0.10624,0.063775,0.039104,0.07424,,0.075616,0.312767,0.051744,,,,
3263,5325539289,0.030752,0.036736,,0.0264,0.050816,0.059104,,,,,,,
3264,5325698361,0.025792,0.036192,0.100512,0.039104,0.038592,0.038624,,,,,,,
3265,5326255000,,,0.382975,,0.104895,0.121408,0.109216,2.605498,0.079359,14.138589,0.708927,0.159135,
3266,5336140479,,,,,,,,,,16.2014,,,6.44856
3267,5339476727,0.10128,0.102752,,0.042816,,,,,,9.344362,0.978397,0.23936,
3268,5345218729,0.030207,0.033696,0.130591,0.025632,,,,,,,,,
3269,5345314313,0.0272,0.03456,0.391295,0.025728,0.147168,0.094464,,,,,,,
3270,5345718632,,,0.361439,,0.038816,0.04416,,,,,,,
3271,5345936232,0.075872,0.060544,0.185311,0.038496,0.051168,0.057152,0.123903,0.250176,0.051232,8.492555,0.222815,0.159712,6.507632
3272,5356849485,0.031168,0.035424,0.132864,0.04432,0.055744,0.069248,,,,,,,
3273,5357158700,0.201279,0.069568,0.030752,0.035872,0.044128,0.066303,,,,,,,
3274,5357414700,,,,,0.043136,0.055808,0.048704,0.193695,0.038816,8.434859,0.164704,0.107648,6.356784
3275,5381173394,0.107968,0.111296,0.061024,0.055391,,,,,,,,,6.430576
3276,5381538737,0.046144,0.095168,0.187167,0.06848,0.081888,0.137632,,,,,,,
3277,5381917392,0.049536,0.08064,,0.046368,0.07232,0.074272,,,,,,,
3278,5382148111,0.040895,0.055936,0.103711,0.043168,0.094688,0.079584,,,,,,,
3279,5382541966,0.051263,0.076896,0.233632,0.043488,0.059776,0.063007,,,,,,,
3280,5382819630,0.041408,0.055328,0.096576,0.0408,0.07792,0.061888,,,,,,,
3281,5383080749,0.081312,0.06112,0.164991,0.060992,0.060576,0.084192,,,,,,,
3282,5383351245,0.040544,0.050208,0.177727,0.039039,,0.060256,,,,,,,
3283,5383502380,0.039136,0.062208,,0.040608,0.065376,,,,,,,,
3284,5383677740,0.038688,0.055392,0.287456,0.039487,0.083999,0.082816,,,,,,,
3285,5383982987,0.04304,0.054528,0.405535,0.040224,0.05696,0.059712,,,,,,,
3286,5384194826,0.039872,0.056863,0.479743,0.038112,,0.0544,,,,,,,
3287,5384367466,0.038752,0.045792,0.484671,0.104992,0.05776,0.053664,,,,,,,
3288,5384614249,0.039424,0.048063,,0.038848,0.052703,,,,,,,,
3289,5384754377,0.036256,0.051456,0.521439,0.0392,0.072032,0.080096,,,,,,,
3290,5385046152,0.0368,0.105759,0.609886,0.12944,0.094944,0.148224,,,,,,,
3291,5385483847,0.077664,0.082623,0.891006,0.060704,0.085888,0.084384,,,,,,,
3292,5385829734,0.125792,0.076319,1.094205,0.059136,,,,,,,,,
3293,5386027590,0.056576,0.0712,1.202941,0.093088,0.105024,0.084768,,,,,,,
3294,5386494853,0.059488,0.076,,0.062336,0.105344,0.132096,,,,,,,
3295,5386807172,0.057216,0.076032,1.354365,0.061696,0.079615,0.0888,,,,,,,
3296,5387250115,0.183776,0.038048,1.361245,0.07312,0.052768,0.03408,,,,,,,
3297,5387413187,0.025216,0.064927,1.241725,0.02528,0.045024,0.055999,,,,,,,
3298,5387609346,0.024224,0.0304,1.066045,0.023008,0.033184,0.035936,,,,,,,
3299,5387739106,0.023616,0.05008,0.915646,0.02864,,,,,,,,,
3300,5387821218,0.022848,0.029536,,0.023519,0.049056,0.036704,,,,,,,
3301,5387960673,0.023296,0.030528,0.613918,0.03632,0.0376,0.037472,,,,,,,
3302,5388114177,0.023808,0.031808,0.621663,0.034144,0.037184,0.035584,,,,,,,
3303,5388234561,0.02352,0.0288,0.653566,0.024704,,0.032896,,,,,,,
3304,5388350944,0.022272,0.062368,0.672926,0.026976,0.032128,,,,,,,,
3305,5388479360,0.0232,0.028448,0.740671,0.048192,0.050464,0.038688,,,,,,,
3306,5388689536,,,0.767038,,0.032,0.038304,,,,,,,
3307,5388844415,,,0.782494,,0.032032,0.035744,,,,,,,
3308,5389017119,,,0.847453,,0.050816,0.035488,,,,,,,
3309,5389176638,,,0.856222,,0.032544,0.037376,,,,,,,
3310,5389343582,,,0.891646,,0.032768,0.049376,,,,,,,
3311,5389497822,0.141024,0.170688,0.099264,0.094463,0.031584,0.034976,0.062879,1.070878,0.035712,15.898873,2.370586,0.288671,6.7444
3312,5438856133,0.094111,0.10016,0.186015,0.079648,0.153151,0.161696,,,,,,,
3313,5440158306,0.076064,0.118656,0.128863,0.070016,0.161792,0.117504,,,,,,,
3314,5440586881,0.035264,0.041728,0.027776,0.027519,0.033472,0.078784,0.03888,0.171392,0.029664,,,,
3315,5441748798,0.02688,0.03152,0.08864,0.023616,0.051392,0.040896,,,,,,,
3316,5441962078,0.031008,0.067264,0.027808,0.026048,0.033184,0.03552,,,,,,,
3317,5442355325,0.101311,0.115616,0.07264,0.082528,0.038656,0.048608,0.040224,0.145087,0.029248,,,,
3318,5449241996,0.262912,0.11152,0.087872,0.094431,0.108288,0.154687,,,,,,,
3319,5449802955,0.07136,0.214047,0.22592,0.090592,0.244671,0.122592,,,,8.976138,0.399871,,
3320,5450460777,0.113216,0.120383,0.121184,0.082464,0.094208,0.096287,0.095712,0.408543,0.080256,,,0.245215,
3321,5454008032,0.073248,0.124895,,0.150112,0.143552,0.189087,,,,,,,
3322,5454386784,0.043552,0.035296,0.276063,0.026015,0.100288,0.108672,,,,,,,
3323,5455025630,,,0.511679,,0.098528,0.101152,0.098463,0.418399,0.11088,14.466877,2.779321,0.147648,6.681232
3324,5462939563,0.147296,0.486879,0.082464,0.097151,0.123487,0.193088,,,,12.003458,,,
3325,5464344647,0.088,0.121119,0.057216,0.073056,0.105439,0.137312,,,,,,,
3326,5466070307,0.097087,0.113568,0.07408,0.083328,0.10896,0.133983,,,,,,,6.598672
3327,5467374528,0.087488,0.097376,0.109695,0.085152,0.102432,0.116448,,,,12.839361,,,
3328,5469196219,0.039968,0.047103,0.122496,0.028576,0.107552,0.116032,,,,,0.612254,0.117152,
3329,5470160217,0.085439,0.092256,0.064544,0.071872,,,,,,,,,
3330,5470403897,0.065472,0.112159,,0.079744,0.129087,0.107264,,,,,,,
3331,5470863895,0.073056,0.159583,0.276287,0.074976,0.129888,0.150016,,,,,,,
3332,5471305046,0.069408,0.091583,0.416735,0.067552,,,,,,,,,
3333,5471561590,0.06672,0.080768,,0.066623,0.104031,0.111968,,,,,,,
3334,5471940533,0.070976,0.276959,0.567935,0.063008,,0.312639,,,,,,,
3335,5472371668,0.025696,0.033952,,0.02624,0.10016,,,,,,,,
3336,5472491411,0.023776,0.032639,,0.024064,,,,,,,,,
3337,5472602099,0.022784,0.029696,,0.023552,,,,,,,,,
3338,5472658867,0.023264,0.059104,0.971166,0.053888,,0.128576,,,,,,,
3339,5472903602,0.024256,0.047167,,0.024896,0.116383,,,,,,,,
3340,5473037362,0.033952,0.036192,,0.0264,,,,,,,,,
3341,5473174898,0.02512,0.049248,0.951102,0.025536,,,,,,,,,
3342,5473350289,0.023712,0.082143,,0.025984,,0.117727,,,,,,,
3343,5473436753,0.024352,0.031488,,0.0448,0.104576,,,,,,,,
3344,5473603633,0.0232,0.032,,0.022976,,,,,,,,,
3345,5473729808,0.023232,0.046815,1.299836,0.024128,,0.095872,,,,,,,
3346,5473910096,0.024384,0.0672,,0.028608,0.101856,,,,,,,,
3347,5474059792,0.024768,0.03104,,0.023456,,,,,,,,,
3348,5474169295,0.02256,0.030528,1.66326,0.022848,,,,,,,,,
3349,5474282863,0.022688,0.029024,,0.02368,,0.097536,,,,,,,
3350,5474389807,0.02224,0.030432,,0.033696,0.094528,,,,,,,,
3351,5474511727,0.023264,0.029536,2.052315,0.023455,,,,,,,,,
3352,5474775758,0.022912,0.240608,,0.095071,0.098656,0.097792,,,,,,,
3353,5475163149,0.073056,0.087808,2.367898,0.124672,0.112159,0.122272,,,,,,,
3354,5475693196,0.072448,0.09328,2.74617,0.075551,0.112384,0.151967,,,,,,,6.5996
3355,5476095723,0.108288,0.084416,3.20684,0.072895,0.100224,0.110112,,,,,,,
3356,5476839913,,,3.541239,,0.098592,0.09824,,,,,,,
3357,5477389800,,,3.897079,,0.098879,0.116448,,,,,,,
3358,5477828070,,,4.225654,,0.088864,0.091199,,,,,,,
3359,5478252037,,,4.530517,,0.090816,0.094911,,,,,,,
3360,5478673284,,,4.829653,,0.089664,0.089695,,,,,,,
3361,5479092131,,,5.063252,,0.089888,0.090175,,,,,,,
3362,5479550146,,,5.346195,,0.104864,0.120703,,,,,,,
3363,5480005121,,,5.717106,,0.095552,0.095872,,,,,,,
3364,5480445888,0.093568,0.104256,6.044273,0.080895,0.096352,0.095072,,,,,,,
3365,5480895391,0.07152,0.336831,6.372592,,0.118304,0.099296,,,,,,,
3366,5481388958,0.068928,0.116768,6.74648,0.120928,0.114943,0.195264,,,,,,,
3367,5481868797,,,6.941744,0.064928,0.098944,0.104031,,,,,,,
3368,5482406619,,,6.997167,,0.088064,0.089087,,,,,,,
3369,5482822458,,,6.964687,,0.087776,0.089024,,,,,,,
3370,5483270169,,,7.009359,,0.0888,0.092192,0.158656,3.063896,0.097504,,,,
3371,5487169904,,,6.311953,,0.099391,0.1112,,,,,,,
3372,5487610799,,,6.128529,,0.088351,0.093312,,,,,,,
3373,5488043406,0.126719,0.25824,6.185969,0.092639,0.095167,0.097568,0.092416,0.411775,0.103168,12.927648,,,
3374,5500617007,0.080575,0.095072,0.082272,0.102336,0.159872,0.14528,,,,,,,
3375,5501251853,0.087936,0.097919,0.1,0.337248,0.104672,0.126719,,,,,,,
3376,5502207243,0.102912,0.104896,0.078079,0.082752,0.103136,0.109376,0.101376,0.410111,0.075295,16.233528,2.833017,0.133184,
3377,5505950434,0.071776,0.08448,0.129727,0.251615,0.135584,0.12576,,,,,,,
3378,5506384097,0.025376,0.032416,0.0872,0.025792,0.093503,0.101536,,,,,,,
3379,5506906304,,,0.403391,,0.091423,0.093024,0.078976,0.386911,0.070752,8.075821,0.83171,0.119167,6.63912
3380,5518444548,0.17728,0.109439,,0.041632,,,,,,8.318732,,,6.520689
3381,5520718142,0.030048,0.044096,0.089792,0.029888,,0.130624,,,,,,,
3382,5520912862,0.027712,0.05568,0.536511,0.028959,0.112576,0.106143,,,,,5.153523,0.1112,
3383,5521738012,,,0.796191,,0.096,0.107487,,,,,,,
3384,5522064411,,,,,0.099712,,0.1192,0.436415,0.076927,6.517681,1.201533,0.189087,6.645936
3385,5537522965,0.1544,0.146976,0.100768,0.099391,,,,,,,,,6.69208
3386,5538028244,0.084768,0.090208,,0.075584,0.119264,0.158144,,,,,,,
3387,5538483955,0.073216,0.095712,0.297375,0.07872,0.118208,0.157279,,,,,,,
3388,5538895858,0.073184,0.12608,0.45827,0.080992,,,,,,,,,
3389,5539141681,0.073184,0.093472,0.631678,0.070528,0.164992,0.120736,,,,,,,
3390,5539726832,0.076576,0.220096,,0.077215,0.106751,0.118304,,,,,,,
3391,5540102799,0.07312,0.093824,0.783966,0.141023,0.116384,0.154431,,,,,,,
3392,5540601230,0.071776,0.088704,0.800478,0.066335,,0.103072,,,,,,,
3393,5540858989,0.068864,0.087392,,0.087616,0.107936,,,,,,,,
3394,5541206156,0.068864,0.083648,0.909726,0.09392,0.114752,0.115616,,,,,,,
3395,5541674283,0.072096,0.09232,1.04179,0.066912,,0.132768,,,,,,,
3396,5541954282,0.067647,0.08128,1.216829,0.067808,0.112159,,,,,,,,
3397,5542342121,0.065664,0.161471,,0.121088,0.113088,0.119807,,,,,,,
3398,5542724392,0.069696,0.087071,1.35094,0.106688,0.110848,0.1112,,,,,,,
3399,5543188711,0.07424,0.101439,1.475612,0.085088,0.105984,0.113344,,,,,,,
3400,5543590342,0.074048,0.101791,1.635932,0.108416,,0.147968,,,,,,,
3401,5543953285,0.07408,0.083775,,0.07072,0.111327,,,,,,,,
3402,5544223045,0.068128,0.090112,1.723548,0.070687,0.136064,0.131359,,,,,,,
3403,5544628708,0.0656,0.080992,1.903579,0.073152,,,,,,,,,
3404,5544884611,0.065568,0.098752,,0.103072,0.172192,0.11104,,,,,,,
3405,5545342466,0.076448,0.088896,2.068667,0.104288,0.109503,0.113568,,,,,,,
3406,5545794369,0.071552,0.089632,2.136635,0.06816,,0.151615,,,,,,,
3407,5546105632,0.066943,0.108288,,0.074272,0.118624,,,,,,,,
3408,5546425887,0.070559,0.093024,2.366266,0.07264,0.133632,0.148416,,,,,,,
3409,5546852478,0.06624,0.084159,2.599898,0.068928,,,,,,,,,
3410,5547097502,0.066144,0.078592,,0.111487,0.141471,0.114528,,,,,,,
3411,5547513341,0.06864,0.103232,2.811481,0.104639,0.107136,0.101215,,,,,,,
3412,5547949756,0.070784,0.0896,2.899705,0.06928,0.104064,0.106591,,,,,,,
3413,5548348475,0.070752,0.113792,2.959832,0.072416,,0.105728,,,,,,,
3414,5548667002,0.067776,0.112352,3.071864,0.075616,0.110912,,,,,,,,
3415,5549089561,0.097632,0.353951,,0.0616,0.338847,0.155168,,,,,,,
3416,5549532056,0.026048,0.033568,3.482167,0.037824,0.091488,0.096192,,,,,,,
3417,5550214678,,,3.519639,,0.090624,0.090688,,,,,,,
3418,5550646389,,,3.626775,,0.091936,0.098208,,,,,,,
3419,5551071700,,,3.712279,,0.088928,0.090176,,,,,,,
3420,5551501971,,,3.759447,,0.092096,0.091328,,,,,,,
3421,5551968498,,,3.85231,,0.096704,0.097152,,,,,,,
3422,5552434673,,,3.904662,,0.100927,0.10912,,,,,,,
3423,5552888048,,,4.02047,,0.123007,0.097632,,,,,,,
3424,5553392174,,,3.849815,,0.108224,0.112479,,,,,,,
3425,5553854957,0.2504,0.054751,4.186166,0.028992,0.09488,0.098911,0.153312,,,,,,
3426,5556826534,0.024416,0.060384,,0.025856,,,,,,,,,
3427,5557196101,0.028704,0.037216,0.959486,0.024992,0.09792,0.115008,,3.08412,0.092672,,,,
3428,5558215075,,,1.268477,,0.123487,0.094208,,,,,,,
3429,5558684898,,,1.362045,,0.090079,0.10176,0.078784,0.399007,0.073152,14.56406,1.075646,0.193695,
3430,5579879278,0.121631,0.086144,,0.038816,,,,,,16.511128,6.561744,0.282367,6.765936
