Frame,ts,rtpsession0,rtpstorage0,rtpjitterbuffer0,rtpssrcdemux0,typefind,rtpptdemux0,rtph265depay0,h265parse0,capsfilter0,nvv4l2decoder0,queue,Stream-muxer,nvtiler,onscreendisplay
18085,26137598067,0.075614,0.176186,0.307926,0.116797,0.127292,0.195035,,,,,0.159771,,,
18086,26138381659,,,0.357365,,0.133309,0.133244,0.089917,0.348598,0.057854,11.963008,0.198298,0.191067,,
18087,26145899582,,,,,,,,,,6.70905,0.179195,0.207994,16.721395,3.606774
18088,26159177495,0.14726,0.130044,0.112381,0.108445,,,,,,,12.524111,,,
18089,26159728423,0.07747,0.084574,,0.075741,0.1607,0.177786,,,,,,,,
18090,26160150970,0.101469,0.099517,0.356342,0.073758,0.116925,0.163707,,,,,,,,
18091,26160785384,0.090717,0.103645,0.462962,0.076062,0.094269,0.097694,0.095325,0.369621,0.06947,,,,,
18092,26168584706,0.067134,0.075678,0.075198,0.111868,0.106621,0.120124,,,,,,,,
18093,26169022645,0.066974,0.078686,0.2646,0.06323,0.103357,0.110205,,,,,,,,
18094,26169611012,,,0.41826,,0.108252,0.106877,0.097598,0.958083,0.081982,9.225488,0.223354,0.283543,14.738478,5.859763
18095,26179935795,,,,,,,,,,8.964408,8.789341,,,
18096,26180317192,0.130748,0.122812,0.090653,0.08243,,0.143196,,,,,0.285015,0.210842,,
18097,26186997476,0.165691,0.093885,0.14934,0.07875,0.114493,,,,,,,,,
18098,26187372632,0.071166,0.080189,,0.069086,0.09619,0.107932,,,,,,,,
18099,26187719662,0.073374,0.085501,0.234393,0.068062,0.100318,0.095261,,,,,,,,
18100,26188181665,0.071166,0.096637,0.323831,0.086237,0.11462,0.145596,,,,,,,,
18101,26188614420,0.073214,0.092477,0.404148,0.07155,,0.114397,,,,,,,,
18102,26188883372,0.06227,0.077246,0.438259,0.06403,0.096925,,,,,,,,,
18103,26189217314,0.064926,0.106525,0.521392,0.06995,0.088126,0.093085,,,,,,,,
18104,26189631254,0.094974,0.086333,,0.068286,0.083037,0.127549,,,,,,,,
18105,26189929261,0.069726,0.083742,0.597422,0.106205,0.080861,0.082142,,,,,,,,
18106,26190297058,0.065662,0.079197,0.598798,0.067262,0.08419,0.097757,,,,,,,,
18107,26190624601,0.067998,0.078558,0.635373,0.074814,0.081374,0.086045,,,,,,,,
18108,26190924368,0.067518,0.06931,0.687852,0.063486,,0.082654,,,,,,,,
18109,26191221479,0.064287,0.11398,0.731306,0.093437,0.086653,,,,,,,,,
18110,26191525022,0.069662,0.092958,0.912485,0.070654,0.136348,0.094301,,,,,,,,
18111,26192023088,0.106908,0.144188,,0.079966,0.093789,0.122749,,,,,,,,
18112,26192340230,0.07075,0.088254,0.994691,0.091261,0.097725,0.131068,,,,,,,,
18113,26192798329,0.069118,0.083966,1.119935,0.118012,0.128348,0.101789,,,,,,,,
18114,26193177262,0.06803,0.083294,1.111231,0.079901,0.083261,0.086046,,,,,,,,
18115,26193550947,0.06515,0.139036,1.125759,0.087965,0.088894,0.159387,,,,,,,13.648719,
18116,26193957943,0.07027,0.078526,1.173438,0.063422,,0.079805,,,,,,,,
18117,26194258414,0.06323,0.14166,1.212476,0.077054,0.08883,,,,,,,,,
18118,26194578660,0.070078,0.080413,,0.062687,0.107965,0.109021,,,,,,,,
18119,26194897371,0.06851,0.08131,1.258459,0.065406,0.090014,0.118108,,,,,,,,
18120,26195312847,0.063326,0.078526,1.287578,0.067006,0.112445,0.11254,,,,,,,,
18121,26195638661,0.064382,0.079102,1.344568,0.111293,0.101149,0.098461,,,,,,,,
18122,26196125047,0.126556,0.09107,1.593553,0.070078,,,,,,,,,,
18123,26196401551,0.069502,0.075965,,0.065726,0.094141,0.102525,,,,,,,,
18124,26196737893,0.07059,0.088445,1.698126,0.068766,0.113148,0.139004,,,,,,,,
18125,26197151001,0.073438,0.086302,1.844425,0.067166,0.093342,0.098813,,,,,,,,3.577462
18126,26197571052,0.07123,0.082589,1.887336,0.066974,0.090365,0.122237,,,,,17.627321,,,
18127,26198107420,,,1.848809,,0.059551,0.063486,,,,,,,,
18128,26198371125,,,1.802891,,0.05827,0.057983,,,,,,,,
18129,26198638285,,,1.685934,,0.05715,0.058911,,,,,,,,
18130,26198906053,,,1.625456,,0.059678,0.06243,,,,,,,,
18131,26199201948,0.154588,0.157787,1.501236,0.093245,0.05907,0.062686,0.086526,2.035044,0.089501,,,,,
18132,26206144176,0.093662,0.147419,0.253785,0.165531,0.097949,0.150139,,,,,,,,
18133,26206657505,0.077086,0.089757,0.132285,0.073022,0.117501,0.177466,,,,,,,,
18134,26207179825,,,0.276952,,0.078398,0.082589,0.077214,0.33695,0.053406,14.537012,0.853863,0.222938,12.524591,3.698611
18135,26219145585,,,,,,,,,,11.419792,1.559026,,,
18136,26219441256,0.1359,0.135356,0.086462,0.085149,,,,,,,0.126524,0.169147,,
18137,26221451053,0.072285,0.081598,,0.101853,0.102525,0.165179,,,,,,,,
18138,26221811298,0.070941,0.084478,0.226137,0.073278,0.132828,0.093118,,,,,,,,
18139,26222339027,,,0.320374,,0.091485,0.087678,0.125916,0.360886,0.06323,7.538722,0.175835,0.223737,12.220824,6.98773
18140,26244724576,0.150332,0.150427,0.102525,0.137596,,,,,,,7.634591,,,
18141,26245282287,0.075742,0.086237,,0.123837,0.119933,0.167163,,,,,,,,
18142,26245653828,0.07907,0.090909,0.213401,0.068062,0.114748,0.121917,,,,,,,,
18143,26246216788,,,0.329206,,0.090941,0.09139,0.155739,0.361078,0.057374,8.925113,0.206554,0.213338,12.85527,4.087271
18144,26267449282,0.153499,0.152508,0.090878,0.091805,,,,,,,0.119548,,11.102809,
18145,26269766398,0.078462,0.174043,0.131708,0.084861,0.143772,0.144411,,,,,,,,
18146,26270214737,0.066526,0.07795,0.171419,0.063326,0.079838,0.081694,,,,,,,,
18147,26270653252,0.108508,0.182459,0.148924,0.083645,0.082173,0.082526,0.083966,0.352629,0.067262,,,,,
18148,26271610152,0.071198,0.105085,,0.072062,0.086525,0.106045,,,,,,,,
18149,26271943486,0.071998,0.115356,0.224921,0.084894,0.081662,0.109469,,,,,,,,
18150,26272351762,0.068222,0.084637,0.249976,0.134492,0.13558,0.208538,,,,,,,,
18151,26272770406,0.069662,0.073598,0.415668,0.065022,,0.083261,,,,,,,,
18152,26273067197,0.06483,0.118013,0.450963,0.069854,0.082014,,,,,,,,,
18153,26273366708,0.063102,0.082366,,0.097501,0.096925,0.080317,,,,,,,,
18154,26273702666,0.07171,0.080893,0.522608,0.063838,0.087869,0.111133,,,,,,,,
18155,26274098207,0.066398,0.077118,0.575151,0.099741,0.083294,0.081885,,,,,,,,
18156,26274454900,0.065374,0.077662,0.613646,0.127356,0.082205,0.117117,,,,,,,,
18157,26274856840,0.067294,0.078334,0.642829,0.116989,0.094397,0.071678,,,,,,,,
18158,26275225054,0.070718,0.088445,0.622606,0.112093,0.088477,0.086269,,,,,,,,
18159,26275633553,0.068862,0.092221,0.648621,0.077086,0.093565,0.114716,,,,,,,,
18160,26275986279,0.06835,0.105437,0.724746,0.08019,0.089629,0.089918,,,,,,,,
18161,26276370908,0.073726,0.132092,0.76369,0.101405,,0.116636,,,,,,,,
18162,26276691954,0.06995,0.124156,0.869766,0.082205,0.100989,,,,,,,,,
18163,26277031784,0.068958,0.086526,,0.065918,0.131292,0.095549,,,,,,,,
18164,26277370494,0.065598,0.074078,0.898181,0.141372,0.081086,0.076254,,,,,,,,
18165,26277753843,0.07155,0.080702,0.896006,0.064062,0.112092,0.119421,,,,,,,,
18166,26278127720,0.067774,0.076158,1.022434,0.064126,0.090877,0.089821,,,,,,,,10.670438
18167,26278506973,0.072254,0.083774,1.045281,0.087421,0.088254,0.087773,,,,,,,,
18168,26278878130,0.072157,0.119901,1.128639,0.072254,,,,,,,,,,
18169,26279113195,0.06803,0.079966,,0.067038,0.126716,0.091933,,,,,,,,
18170,26279490112,0.074366,0.087934,1.298266,0.092541,0.106781,0.126876,,,,,,,,
18171,26280019728,0.075518,,1.425334,,0.082942,0.110077,,,,,,,,
18172,26280491586,,0.830408,1.469973,0.156859,0.138236,0.089213,,,,9.334477,0.207514,,,
18173,26280958325,0.078302,0.130684,1.661903,0.126492,0.156507,0.094173,,,,,0.209498,0.259225,,
18174,26281482597,0.070206,0.112637,1.744557,0.072606,0.071646,0.077917,,,,,,,,
18175,26281815579,0.067486,0.132252,0.865863,0.071902,0.073182,0.075709,,,,,,,,
18176,26282151314,0.075294,0.089117,0.728587,,0.077725,0.075742,,,,,,,,
18177,26282440937,0.068254,0.07795,0.704779,0.063454,0.080957,0.075774,,,,,,,,
18178,26282757664,0.065342,0.085725,0.680524,0.062302,0.103901,0.101533,,,,,,,,
18179,26283190291,,,0.749354,0.065918,0.075389,0.079198,,,,,,,,
18180,26283597863,,,0.75169,,0.070782,0.072062,,,,,,,,
18181,26283943997,0.103965,0.104893,0.783593,0.092221,0.107997,0.07971,0.108444,2.221343,0.068414,,,,,
18182,26291419937,0.068702,0.115676,0.083038,0.088478,0.094397,0.115932,,,,,,,,
18183,26291794134,0.067774,0.072349,0.132188,0.089726,0.090526,0.086685,,,,,,,,
18184,26292279495,,,0.235673,,0.117661,0.087613,0.077982,0.34079,0.064766,14.399128,0.862439,0.250904,12.572589,3.529176
18185,26304463425,,,,,,,,,,11.582731,0.129948,,,
18186,26304821686,0.176859,0.212794,0.153436,0.113532,,,,,,,0.164315,0.193946,,
18187,26313277469,0.094077,0.094238,0.239641,0.069086,0.100317,0.196954,,,,,,,,
18188,26313805741,0.084542,0.087901,0.070206,0.074494,0.087389,0.088861,,,,,,,,
18189,26314399836,,,,,0.100221,0.106429,0.138588,0.452307,0.090077,8.036371,15.56783,,13.086975,4.459261
18190,26323536207,0.149723,0.128445,0.100061,0.091773,,,,,,,0.206906,0.212122,,
18191,26329470336,0.074077,0.08307,,0.152348,0.127932,0.159227,,,,,,,,
18192,26329946226,0.07683,0.094141,0.283511,0.071038,0.132732,0.1279,,,,,,,,
18193,26330528065,0.134812,0.146011,0.335862,0.130365,0.097565,0.094237,0.092733,0.357046,0.064702,,,,12.780231,
18194,26337095136,0.07219,0.093021,0.092285,0.070718,0.13286,0.112989,,,,,,,,3.995851
18195,26337472853,0.110781,0.134236,0.200858,0.078109,0.099261,0.099453,,,,,,,,
18196,26337968838,,,0.197722,,0.211385,0.096446,0.127741,0.372629,0.070814,9.152274,14.432631,,,
18197,26340674998,,,,,,,,,,9.019958,0.171899,0.210714,,
18198,26348126459,,,,,,,,,,,0.159963,0.184603,11.560492,3.626709
18199,26365091271,0.146779,0.16678,,0.096029,,,,,,,5.722327,,11.242485,3.424219
18200,26371032664,0.079134,0.092317,0.216793,0.106429,0.109021,0.145596,,,,,,,,
18201,26371516682,0.072478,0.087293,0.308023,0.065502,0.089726,0.085501,,,,,,,,
18202,26371821089,0.065022,0.076318,0.337366,0.102205,,0.128668,,,,,,,,
18203,26372158999,0.07075,0.090141,0.519473,0.067166,0.110781,,,,,,,,,
18204,26372543180,0.071389,0.134364,,0.076862,0.091389,0.100413,,,,,,,,
18205,26372858723,0.071102,0.094621,0.57448,0.098269,0.115964,0.127452,,,,,,,,
18206,26373393619,0.146556,0.138076,0.720011,0.12406,0.089693,0.100253,,,,,,,,
18207,26373853957,0.07203,0.082334,0.77137,0.095933,0.106749,0.093309,,,,,,,,
18208,26374739371,0.052414,0.088574,0.551568,0.051294,0.089214,0.532048,,,,,,,,
18209,26375046562,0.027295,0.036959,1.00541,0.030207,,0.079518,,,,,,,,
18210,26375194494,0.029695,0.036959,,0.044702,0.077342,,,,,,,,,
18211,26375375192,0.026399,0.032959,0.48405,0.043551,,,,,,,,,,
18212,26375496181,0.050655,0.032319,,0.041534,0.079838,0.076126,,,,,,,,
18213,26375704623,0.025088,0.033951,,0.024959,,,,,,,,,,
18214,26375780237,0.023615,0.030943,0.703468,0.058847,0.081758,0.077789,,,,,,,,
18215,26376187073,0.072702,0.086526,0.930981,0.075581,0.093821,0.094877,,,,,,,,
18216,26376506839,0.068286,0.076318,1.185757,0.062782,,0.088286,,,,,,,,
18217,26376779695,0.066654,0.075134,1.410391,0.070302,0.086909,,,,,,,,,
18218,26377130789,0.067486,0.08627,,0.070366,0.104381,0.157979,,,,,,,,
18219,26377477275,0.106333,0.088669,1.747693,0.071966,0.090013,0.086077,,,,,,,,
18220,26377869007,0.075006,0.086077,1.987525,0.098621,0.092702,0.092285,,,,,,,,
18221,26378166662,0.025983,0.033023,,0.024416,,,,,,,,,,
18222,26378280675,0.024704,0.028383,2.002085,0.027167,,0.079454,,,,,,,,
18223,26378426335,0.024671,0.02976,,0.022495,0.079998,,,,,,,,,
18224,26378560603,0.025472,0.030591,,0.023775,,,,,,,,,,
18225,26378632665,0.023359,0.031487,2.063044,0.042239,,0.081405,,,,,,,,
18226,26378797108,0.028415,0.029791,,0.042655,0.083038,,,,,,,,,
18227,26378952655,0.024895,0.028895,,0.023391,,,,,,,,,,
18228,26379013517,0.024544,0.029631,2.133633,0.044222,,0.085694,,,,,,,,
18229,26379181768,0.026207,0.059391,,0.045918,0.082557,,,,,,,,,
18230,26379375331,0.024223,0.028576,2.190751,0.022463,,,,,,,,,,
18231,26379487583,0.022239,0.029983,,0.022656,0.085533,0.080798,,,,,,,,
18232,26379635867,0.024255,0.032127,2.164736,0.152603,0.083261,0.083102,,,,,,,,
18233,26380247369,,,2.156897,,0.098877,0.100285,,,,,,,,
18234,26380740666,,,2.447639,,0.107485,0.101949,,,,,,,,
18235,26381162254,,,2.764047,,0.085661,0.090365,,,,,,,,
18236,26381544483,,,3.011719,,0.087997,0.083934,,,,,,,,
18237,26381983830,,,3.303455,,0.087197,0.095997,,,,,,,,
18238,26382353451,,,3.553399,,0.070142,0.074494,,,,,,,,
18239,26382684673,,,3.745457,,0.074782,0.076062,,,,,,,,
18240,26383029879,,,3.975051,,0.074558,0.078782,,,,,,,,
18241,26383375757,,,4.186117,,0.080317,0.079902,,,,,,,,
18242,26383762465,,,4.369472,,0.084254,0.107484,0.137884,2.369274,0.07587,,,,,
18243,26386851878,,,7.359239,,0.084958,0.094845,,,,,,,,
18244,26387214844,,,7.625791,,0.07587,0.078814,,,,,,,,
18245,26387562130,0.174427,0.194234,7.695006,0.091678,0.085277,0.078654,0.071326,0.349398,0.067486,,,,,
18246,26399290712,0.031583,0.040799,0.082045,0.069182,0.105629,0.150268,,,,,,,,
18247,26399871719,0.030239,0.039999,0.322998,0.047647,0.094942,0.086973,,,,,,,,
18248,26400353849,,,0.25452,,0.106493,0.139964,0.112508,0.725579,0.083614,14.601554,1.009218,0.252729,,
18249,26404893587,,,,,,,,,,16.75797,0.172379,,,
18250,26405440099,,,,,,,,,,9.571366,0.309687,0.236825,,
18251,26411393428,0.090878,0.116796,0.092317,0.042431,0.111293,0.132828,,,,,0.202298,0.237721,,
18252,26415360127,0.095677,0.102621,0.094301,0.081886,,,,,,,,,,
18253,26415648055,0.072414,0.088925,0.285816,0.070878,0.131804,0.111741,,,,,,,,
18254,26416344514,0.072349,0.073662,0.058398,0.041151,0.144892,0.114556,0.122172,0.433172,0.07315,,,,16.881775,
18255,26420693986,0.074014,0.037151,,0.025343,0.093693,0.105533,,,,,,,,
18256,26420853245,0.025663,0.06483,0.280504,0.053855,0.079005,0.081438,,,,,,,,
18257,26421435020,,,0.447634,,0.077214,0.080286,0.07379,0.330582,0.059902,6.608157,0.194938,0.237433,,8.767837
18258,26429693913,,,,,,,,,,7.717405,4.82517,,,
18259,26430104397,,,,,,,,,,,0.175259,0.235225,15.602293,3.59855
18260,26452174339,0.166043,0.162875,0.138844,0.092413,0.131004,0.212602,,,,,18.729464,,,
18261,26453063849,0.07907,0.404692,0.100029,0.13494,,0.111101,,,,,,,,
18262,26453509980,0.082845,0.187035,,0.086013,0.100061,,,,,,,,,
18263,26453835282,0.054655,0.034079,0.13734,0.054398,0.084798,0.087197,,,,,,,,
18264,26454077579,0.02736,0.058718,,0.026847,,,,,,,,,,
18265,26454202215,0.025599,0.032287,0.292343,0.024192,0.082206,0.115613,,,,,,,,
18266,26454702872,0.027936,0.052286,0.520945,0.028383,0.081438,0.077501,,,,,,,,
18267,26454982480,0.025343,0.031967,0.78612,0.025184,0.081117,0.085246,,,,,,,,
18268,26455458306,,,0.494802,,0.106013,0.078653,,,,,,,,
18269,26455841591,0.16102,0.162235,0.756905,0.207162,0.076062,0.077022,,,,,,,,
18270,26456871289,0.618414,0.143996,0.204826,0.146107,0.089725,0.100733,,,,,,,,
18271,26457911418,0.168667,0.105533,0.088222,0.08035,0.087485,0.095389,,,,,,,,
18272,26458415147,0.065278,0.066398,0.091517,0.062206,0.089726,0.103005,,,,,,,,
18273,26458731266,0.033151,0.041919,0.115101,0.028127,,0.081501,,,,,,,,
18274,26458874974,0.028159,0.034559,,0.065374,0.084286,,,,,,,,,
18275,26459113655,0.026463,0.096445,0.354262,0.057567,0.084254,0.078589,,,,,,,,
18276,26459385999,0.029824,0.034207,0.517073,0.055934,,,,,,,,,,
18277,26459579465,0.024447,0.072926,,0.029535,0.086462,0.083037,,,,,,,,
18278,26459867360,0.028992,0.037438,0.667404,0.059647,,0.103933,,,,,,,,
18279,26460079866,0.028063,0.064287,,0.051902,0.098493,,,,,,,,,
18280,26460254421,0.030303,0.030591,,0.025151,,,,,,,,,,
18281,26460312371,0.024767,0.03008,0.870438,0.106876,0.108604,0.09075,,,,,,,,
18282,26460732935,0.092285,0.087518,1.123935,0.06819,0.090717,0.080062,,,,,,,,
18283,26461125499,0.068766,0.122908,1.198492,0.113405,0.112861,0.111133,,,,,,,,
18284,26461634828,0.081085,0.349814,1.415798,0.094077,0.33263,0.125533,,,,,,,,
18285,26462362231,0.081278,0.129468,2.021349,0.134204,0.18889,0.110365,,,,,,,13.52837,
18286,26462994340,0.036159,0.037087,2.386394,0.076766,0.126173,0.095837,,,,,,,,
18287,26463244733,0.029855,0.032895,,0.024255,,,,,,,,,,
18288,26463361594,0.024287,0.030432,2.493974,0.023455,,0.098269,,,,,,,,
18289,26463536724,0.024095,0.050974,,0.0264,0.102589,,,,,,,,,
18290,26463673776,0.023871,0.028991,,0.050239,,,,,,,,,,
18291,26463817164,0.026079,0.029407,2.539637,0.022783,0.137276,0.107773,,,,,,,,
18292,26464433626,,,2.257758,,0.093853,0.097149,,,,,,,,
18293,26464857389,,,1.907304,,0.088606,0.090589,,,,,,,,
18294,26465265793,,,2.063331,,0.094046,0.094269,,,,,,,,
18295,26465734644,,,2.367035,,0.094493,0.098621,,,,,,,,3.621237
18296,26466168231,,,2.684977,,0.107133,0.098205,,,,,,,,
18297,26466615290,,,2.954825,,0.103197,0.097341,,,,,,,,
18298,26467057453,,,3.235169,,0.096445,0.098269,,,,,,,,
18299,26467501344,0.037599,0.189562,3.556664,0.029663,0.100829,0.104733,0.13158,,,,,,,
18300,26468270313,0.026175,0.062622,,0.034719,,,,,,,,,,
18301,26468408517,0.028991,0.031199,3.120676,0.022847,0.120445,0.132028,,2.965736,0.118621,,,,,
18302,26471911070,,,3.479514,,0.222969,0.126524,,,,,,,,
18303,26472453966,0.148667,0.164571,3.929677,0.098205,0.088829,0.092925,0.087838,0.342901,0.071326,,,,,
18304,26475634256,0.078398,0.161051,0.102013,0.093597,0.097821,0.113917,,,,,,,,
18305,26476166816,0.079869,0.09443,0.15494,0.154299,0.122428,0.130044,,,,,,,,
18306,26476707793,,,0.195834,,0.088125,0.096414,0.08003,0.32015,0.060862,14.589266,1.420983,0.228889,,
18307,26488697711,,,,,,,,,,15.652851,0.120956,,,
18308,26489024614,,,,,,,,,,16.893807,0.171739,0.155164,,
18309,26494505028,0.100989,0.115037,0.055359,0.041534,0.096701,0.146332,,,,,0.185626,0.168635,15.08698,
18310,26505054222,0.043487,0.045247,0.070174,0.028927,,,,,,,,,,
18311,26505260520,0.028223,0.072894,0.263416,0.028031,0.090589,0.094461,,,,,,,,
18312,26505741786,0.161499,0.177115,0.104765,0.136604,0.094846,0.094973,0.139451,0.378005,0.072382,9.256848,12.303062,,,3.763825
18313,26515812369,0.165307,0.168251,0.08307,0.097309,0.109981,0.224249,,,,,0.182298,0.277688,,
18314,26516543387,0.079101,0.092798,0.270392,0.07427,0.143452,0.1183,,,,,,,,
18315,26517217672,,,,,0.116541,0.118844,0.104509,0.44565,0.080862,8.901914,0.214746,0.189594,13.958149,12.943299
18316,26537369334,0.097021,0.095165,,0.045599,,,,,,,7.286057,,,
18317,26537568496,0.030975,0.038463,0.058398,0.118333,,0.185307,,,,,,,,
18318,26537868808,0.025504,0.033887,,0.029023,0.100925,,,,,,,,,
18319,26538030531,0.028895,0.034719,0.359957,0.026239,0.08467,0.093533,,,,,,,,
18320,26538597330,,,0.616718,,0.081182,0.082781,,,,,,,,
18321,26538961831,0.122748,0.155644,0.863303,0.344982,0.153531,0.091069,,,,,,,,
18322,26539707537,0.084957,0.098589,0.209401,0.080542,0.093214,0.102237,,,,,,,,
18323,26540223042,0.077022,0.099933,0.336374,0.07891,0.14214,0.096125,,,,,,,,
18324,26540702228,0.075805,0.091902,0.358165,0.206938,0.102461,0.090781,,,,,,,,
18325,26541127752,0.059486,0.071454,0.202586,0.233273,0.095741,0.098237,,,,,,,,
18326,26541492637,0.02592,0.030655,0.14246,0.045982,,,,,,,,,,
18327,26541651448,0.040351,0.033919,,0.025503,0.095389,0.088925,,,,,,,,
18328,26541801876,0.029759,0.031743,,0.024799,,,,,,,,,,
18329,26541921744,0.025215,0.031167,0.386645,0.024767,,,,,,,,,,
18330,26542040877,0.026496,0.030751,,0.04067,0.117084,0.084958,,,,,,,,
18331,26542205064,0.024704,0.029759,,0.056734,,,,,,,,,,
18332,26542353891,0.025407,0.027103,0.662893,0.026528,,,,,,,,,,
18333,26542474880,0.023711,0.031487,,0.025887,0.102717,0.103517,,,,,,,,
18334,26542633627,0.023007,0.042399,0.925989,0.026719,0.069886,0.076605,,,,,,,,
18335,26543089614,0.030655,0.362646,1.155742,0.087485,0.108093,0.157084,,,,,,,,
18336,26543466531,0.07395,0.095741,1.528371,0.075645,,0.104285,,,,,,,,
18337,26543840376,0.071614,0.198362,1.885161,0.134332,0.126173,,,,,,,,,
18338,26544246636,0.072766,0.091965,2.245086,0.158907,0.142748,0.099677,,,,,,,,
18339,26544718686,0.071134,0.085021,2.540309,0.071838,0.096573,0.093181,,,,,,,,
18340,26545118546,0.028479,0.038207,,0.054079,0.106205,0.07747,,,,,,,,
18341,26545345547,0.030111,0.034623,,0.024512,,,,,,,,,,
18342,26545465352,0.027391,0.031903,2.779055,0.024511,,0.081405,,,,,,,,
18343,26545605924,0.024672,0.030271,,0.032703,0.085726,,,,,,,,,
18344,26545756863,0.026911,0.032863,,0.024384,,,,,,,,,,
18345,26545826077,0.025024,0.031103,2.648978,0.049374,,0.083806,,,,,,,,
18346,26545992984,0.023008,0.030879,,0.047614,0.083101,,,,,,,,,
18347,26546155220,0.024575,0.030496,2.659186,0.036254,,,,,,,,,,
18348,26546305135,0.025472,0.04819,,0.026207,0.085374,0.091261,,,,,,,,
18349,26546460907,0.026687,0.031296,2.533878,0.024607,0.078174,0.081181,,,,,,,,
18350,26547033082,,,2.452408,,0.077885,0.08131,,,,,,,,
18351,26547491724,,,2.557717,,0.08915,0.090685,,,,,,,,
18352,26547862209,,,2.549877,,0.079742,0.081309,,,,,,,,
18353,26548270325,,,2.807373,,0.091646,0.092893,,,,,,,,
18354,26548677481,,,3.092229,,0.091262,0.095389,,,,,,,14.387769,
18355,26549080093,,,3.349533,,0.090814,0.091933,,,,,,,,
18356,26549520016,,,3.639828,,0.095934,0.098941,,,,,,,,
18357,26549934084,,,3.920109,,0.094461,0.091517,,,,,,,,
18358,26550345752,,,4.190245,,0.091645,0.094461,,,,,,,,
18359,26550752524,,,4.465533,,0.100349,0.095517,0.12774,2.352251,0.08099,,,,,3.581398
18360,26553867632,,,7.402918,,0.09571,0.133372,,,,,,,,
18361,26554268741,0.143996,0.151131,7.692829,0.091966,0.085661,0.090398,,,,,,,,
18362,26555404675,,,0.087261,,0.086238,0.098461,0.089661,0.345334,0.086749,14.698351,0.221145,0.283352,,
18363,26569239116,0.14998,0.145627,0.145819,0.099262,,,,,,,0.113341,,,
18364,26569833082,0.076638,0.081117,0.327351,0.071006,0.154716,0.176091,,,,,,,,
18365,26570330092,0.06467,0.269432,0.26812,0.058527,0.095357,0.098653,,,,,,,,
18366,26570790910,0.039007,0.044415,,0.058878,0.097373,0.089117,,,,,,,,
18367,26571002744,0.025951,0.033183,,0.027615,,,0.122397,,,15.081764,,,,
18368,26571227601,0.089597,0.033183,0.831464,0.025215,0.101949,0.091517,,0.379924,0.059615,,0.145276,0.208538,,
18369,26572298258,,,1.154526,,0.097661,0.113373,,,,,,,,
18370,26572715493,,,1.368312,,0.088318,0.094365,0.087485,0.352054,0.077886,7.400774,0.230457,0.19641,,
